index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
155597,16.0,24.0,2.0,96.0,256.0,256.0,1.0,50.0,-1497.91911137746,True
291891,24.0,48.0,1.0,32.0,256.0,50.0,1.0,10.0,-1622.44570657479,False
440881,72.0,12.0,3.0,32.0,256.0,50.0,1.0,2.0,-3164.68688139488,False
357928,32.0,48.0,4.0,32.0,256.0,30.0,3.0,20.0,-3494.26223801978,False
116369,12.0,72.0,1.0,224.0,256.0,10.0,3.0,50.0,-1933.68311873686,False
284169,24.0,32.0,1.0,32.0,256.0,10.0,2.0,10.0,-1695.19458109853,False
307833,32.0,8.0,1.0,128.0,256.0,50.0,2.0,10.0,-1838.51494747231,False
150988,16.0,20.0,4.0,96.0,256.0,256.0,1.0,20.0,-3437.34690375703,False
410771,48.0,32.0,3.0,128.0,256.0,256.0,2.0,50.0,-3322.68951901587,False
50768,8.0,48.0,4.0,32.0,256.0,256.0,2.0,5.0,-3460.80155903244,True
362069,32.0,72.0,1.0,192.0,1024.0,50.0,1.0,50.0,-6577.64871238492,False
470837,72.0,32.0,2.0,160.0,256.0,50.0,1.0,50.0,-3184.93846177406,False
478442,72.0,48.0,2.0,128.0,1024.0,256.0,1.0,5.0,-9139.39645330958,True
47978,8.0,48.0,2.0,64.0,1024.0,256.0,1.0,5.0,-3712.1501807806,True
154060,16.0,24.0,1.0,96.0,256.0,256.0,1.0,20.0,-1660.17634557161,True
155978,16.0,24.0,2.0,160.0,256.0,256.0,1.0,5.0,-1551.13171778595,True
155189,16.0,24.0,2.0,32.0,256.0,50.0,1.0,50.0,-1790.35192918256,False
385995,48.0,16.0,2.0,96.0,256.0,256.0,1.0,10.0,-2553.82101752029,True
370444,48.0,8.0,2.0,64.0,256.0,256.0,1.0,20.0,-3184.65051017863,False
154419,16.0,24.0,1.0,160.0,256.0,50.0,1.0,10.0,-1624.00798455017,False
485835,72.0,72.0,2.0,96.0,256.0,256.0,1.0,10.0,-3999.9338659877,True
399628,48.0,24.0,1.0,64.0,256.0,256.0,1.0,20.0,-3113.07327885804,False
140212,16.0,16.0,2.0,96.0,256.0,50.0,1.0,20.0,-1803.25219455464,False
171633,16.0,48.0,2.0,192.0,1024.0,256.0,2.0,10.0,-6744.79973080153,True
170956,16.0,48.0,2.0,96.0,256.0,256.0,1.0,20.0,-2520.95461269859,True
123914,16.0,8.0,1.0,192.0,256.0,256.0,1.0,5.0,-2435.91772633603,False
380337,48.0,12.0,3.0,160.0,1024.0,256.0,2.0,10.0,-7852.94310925046,False
170937,16.0,48.0,2.0,96.0,256.0,50.0,2.0,10.0,-2194.85890661317,False
232754,20.0,48.0,2.0,160.0,256.0,50.0,1.0,5.0,-2655.8019543426,False
408651,48.0,32.0,2.0,32.0,256.0,256.0,1.0,10.0,-2618.68788336067,True
32717,8.0,24.0,2.0,96.0,256.0,256.0,1.0,50.0,-1940.27495236417,True
140813,16.0,16.0,2.0,192.0,256.0,256.0,1.0,50.0,-2179.37344339544,True
32333,8.0,24.0,2.0,32.0,256.0,256.0,1.0,50.0,-1986.54917411416,False
340395,32.0,24.0,2.0,160.0,1024.0,256.0,1.0,10.0,-5763.29670783507,True
171123,16.0,48.0,2.0,128.0,256.0,50.0,1.0,10.0,-2274.30980587962,False
468652,72.0,32.0,1.0,32.0,1024.0,256.0,1.0,20.0,-7899.65112154995,True
153675,16.0,24.0,1.0,32.0,256.0,256.0,1.0,10.0,-1477.62383373931,True
307443,32.0,8.0,1.0,64.0,256.0,50.0,1.0,10.0,-1795.27347008184,False
399434,48.0,24.0,1.0,32.0,256.0,256.0,1.0,5.0,-2251.12754327369,True
146861,16.0,20.0,1.0,160.0,1024.0,256.0,1.0,50.0,-3520.18397908816,False
231050,20.0,48.0,1.0,128.0,256.0,256.0,1.0,5.0,-1669.89570236535,True
231629,20.0,48.0,1.0,224.0,256.0,256.0,1.0,50.0,-1786.89845482934,True
39628,8.0,32.0,1.0,224.0,256.0,256.0,1.0,20.0,-2244.34072261644,False
154259,16.0,24.0,1.0,128.0,256.0,256.0,2.0,50.0,-2342.58212035199,False
171146,16.0,48.0,2.0,128.0,256.0,256.0,1.0,5.0,-2539.29127897907,True
414964,48.0,48.0,1.0,64.0,256.0,50.0,1.0,20.0,-2374.35946477898,False
368920,48.0,8.0,1.0,64.0,256.0,256.0,3.0,20.0,-2376.31325470678,False
170185,16.0,48.0,1.0,224.0,256.0,256.0,1.0,2.0,-1932.35561818701,True
215308,20.0,24.0,1.0,64.0,256.0,256.0,1.0,20.0,-2743.67181540952,False
155595,16.0,24.0,2.0,96.0,256.0,256.0,1.0,10.0,-1669.86876869949,True
155213,16.0,24.0,2.0,32.0,256.0,256.0,1.0,50.0,-1965.3037003295,True
155932,16.0,24.0,2.0,160.0,256.0,30.0,1.0,20.0,-2421.93135196869,False
154443,16.0,24.0,1.0,160.0,256.0,256.0,1.0,10.0,-1418.78286053015,True
401067,48.0,24.0,2.0,32.0,1024.0,256.0,1.0,10.0,-8515.6898338201,False
400971,48.0,24.0,2.0,32.0,256.0,256.0,1.0,10.0,-2598.57483870749,True
399435,48.0,24.0,1.0,32.0,256.0,256.0,1.0,10.0,-2395.73429790708,True
155211,16.0,24.0,2.0,32.0,256.0,256.0,1.0,10.0,-1882.69944505495,True
161741,16.0,32.0,1.0,96.0,256.0,256.0,1.0,50.0,-2202.98674007169,False
161728,16.0,32.0,1.0,96.0,256.0,50.0,3.0,20.0,-1271.47538526639,False
169394,16.0,48.0,1.0,96.0,256.0,50.0,1.0,5.0,-1407.60799353539,False
161356,16.0,32.0,1.0,32.0,256.0,256.0,1.0,20.0,-2010.31390665398,True
154037,16.0,24.0,1.0,96.0,256.0,50.0,1.0,50.0,-1601.37667779265,False
161753,16.0,32.0,1.0,96.0,256.0,256.0,3.0,50.0,-1577.11803272775,True
230871,20.0,48.0,1.0,96.0,256.0,256.0,3.0,10.0,-2940.86305115595,False
166732,16.0,32.0,4.0,160.0,256.0,256.0,1.0,20.0,-2387.73433159545,True
154263,16.0,24.0,1.0,128.0,256.0,256.0,3.0,10.0,-1997.8685968147,True
169816,16.0,48.0,1.0,160.0,256.0,256.0,3.0,20.0,-2043.9758828927,False
216245,20.0,24.0,1.0,224.0,256.0,50.0,1.0,50.0,-2193.01303547952,False
407475,48.0,32.0,1.0,96.0,256.0,50.0,1.0,10.0,-1935.23510666805,False
217131,20.0,24.0,2.0,96.0,1024.0,256.0,1.0,10.0,-4968.22253792205,True
217131,20.0,24.0,2.0,96.0,1024.0,256.0,1.0,10.0,-4968.22253792205,True
