index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
246411,24.0,8.0,1.0,128.0,256.0,256.0,1.0,10.0,-1560.87364503296,False
292421,24.0,48.0,1.0,128.0,256.0,10.0,1.0,50.0,-1656.58722114269,False
292276,24.0,48.0,1.0,96.0,256.0,50.0,1.0,20.0,-1099.71079373424,False
291865,24.0,48.0,1.0,32.0,256.0,30.0,1.0,2.0,-1750.71120070719,False
276917,24.0,24.0,1.0,96.0,256.0,50.0,1.0,50.0,-1411.1804492844,False
39220,8.0,32.0,1.0,160.0,256.0,50.0,1.0,20.0,-1484.61965697046,False
346060,32.0,32.0,1.0,96.0,256.0,256.0,1.0,20.0,-1577.87467322011,True
354508,32.0,48.0,1.0,224.0,256.0,256.0,1.0,20.0,-2215.67186859709,True
407896,48.0,32.0,1.0,160.0,256.0,256.0,3.0,20.0,-3018.08511663799,False
46156,8.0,48.0,1.0,32.0,256.0,256.0,1.0,20.0,-1393.77663548695,True
46228,8.0,48.0,1.0,32.0,1024.0,50.0,1.0,20.0,-5529.85724450206,False
246400,24.0,8.0,1.0,128.0,256.0,50.0,3.0,20.0,-1120.15746375601,False
315940,32.0,12.0,1.0,192.0,1024.0,10.0,1.0,20.0,-8419.85359880803,False
308056,32.0,8.0,1.0,160.0,256.0,256.0,3.0,20.0,-1589.12499701272,False
284812,24.0,32.0,1.0,128.0,256.0,256.0,1.0,20.0,-1781.48566753714,True
245944,24.0,8.0,1.0,32.0,1024.0,256.0,3.0,20.0,-3404.43804326223,False
483898,72.0,72.0,1.0,32.0,256.0,50.0,2.0,20.0,-2976.37468144552,False
299865,24.0,72.0,1.0,64.0,1024.0,50.0,2.0,10.0,-6447.52626860213,False
246424,24.0,8.0,1.0,128.0,256.0,256.0,3.0,20.0,-1558.85735524507,False
293041,24.0,48.0,1.0,224.0,256.0,50.0,1.0,2.0,-1846.14213099307,False
628,8.0,8.0,1.0,128.0,256.0,50.0,1.0,20.0,-1289.15886380568,False
353908,32.0,48.0,1.0,128.0,256.0,50.0,1.0,20.0,-1452.2736667662,False
369266,48.0,8.0,1.0,128.0,256.0,50.0,1.0,5.0,-2272.99723590519,False
284800,24.0,32.0,1.0,128.0,256.0,50.0,3.0,20.0,-1166.93672878272,False
293047,24.0,48.0,1.0,224.0,256.0,50.0,2.0,2.0,-1783.58347375766,False
346048,32.0,32.0,1.0,96.0,256.0,50.0,3.0,20.0,-1838.44763977139,False
345628,32.0,32.0,1.0,32.0,256.0,30.0,1.0,20.0,-1668.35121672796,False
508,8.0,8.0,1.0,96.0,1024.0,30.0,1.0,20.0,-3700.61288791329,False
46348,8.0,48.0,1.0,64.0,256.0,256.0,1.0,20.0,-2424.15612508841,False
346258,32.0,32.0,1.0,128.0,256.0,256.0,2.0,20.0,-1274.07777820075,True
346264,32.0,32.0,1.0,128.0,256.0,256.0,3.0,20.0,-1414.71209185237,True
38987,8.0,32.0,1.0,128.0,256.0,10.0,2.0,50.0,-1514.43987150837,False
658,8.0,8.0,1.0,128.0,256.0,256.0,2.0,20.0,-1856.08159092418,False
353914,32.0,48.0,1.0,128.0,256.0,50.0,2.0,20.0,-1959.82584789279,False
353944,32.0,48.0,1.0,128.0,256.0,256.0,3.0,20.0,-1630.65836639935,True
338548,32.0,24.0,1.0,128.0,256.0,50.0,1.0,20.0,-1847.16783527722,False
338549,32.0,24.0,1.0,128.0,256.0,50.0,1.0,50.0,-1646.64464262062,False
246412,24.0,8.0,1.0,128.0,256.0,256.0,1.0,20.0,-1703.31066396507,False
293074,24.0,48.0,1.0,224.0,256.0,256.0,2.0,20.0,-2568.7852305847,False
284824,24.0,32.0,1.0,128.0,256.0,256.0,3.0,20.0,-1873.73209308468,False
353932,32.0,48.0,1.0,128.0,256.0,256.0,1.0,20.0,-1802.0476824497,True
208000,20.0,20.0,1.0,128.0,256.0,50.0,3.0,20.0,-1632.51936479509,False
292300,24.0,48.0,1.0,96.0,256.0,256.0,1.0,20.0,-1636.3487919147,True
346234,32.0,32.0,1.0,128.0,256.0,50.0,2.0,20.0,-1322.50364636625,False
