index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
418036,48.0,48.0,3.0,64.0,256.0,50.0,1.0,20.0,-3512.3892739605,False
27731,8.0,20.0,4.0,32.0,256.0,256.0,2.0,50.0,-2887.95589782606,False
417436,48.0,48.0,2.0,224.0,256.0,30.0,1.0,20.0,-2906.41426206902,False
295360,24.0,48.0,3.0,96.0,256.0,50.0,3.0,20.0,-2763.7578216242,False
108350,12.0,48.0,1.0,160.0,256.0,50.0,3.0,5.0,-1579.30021083015,False
111629,12.0,48.0,3.0,192.0,256.0,256.0,1.0,50.0,-4755.3296355974,False
480817,72.0,48.0,4.0,32.0,256.0,50.0,1.0,2.0,-4184.17625883725,False
92242,12.0,24.0,1.0,32.0,256.0,256.0,2.0,20.0,-1616.33015580019,True
35416,8.0,24.0,4.0,32.0,256.0,256.0,3.0,20.0,-2036.99023070838,True
422812,48.0,72.0,1.0,96.0,256.0,30.0,1.0,20.0,-1607.7615706892,True
173076,16.0,48.0,3.0,192.0,256.0,256.0,3.0,1.0,-2696.96258083048,True
108230,12.0,48.0,1.0,128.0,1024.0,30.0,3.0,5.0,-4991.22597779188,False
31768,8.0,24.0,1.0,192.0,256.0,256.0,3.0,20.0,-1273.94375116616,True
39232,8.0,32.0,1.0,160.0,256.0,50.0,3.0,20.0,-1484.0729602493,False
108374,12.0,48.0,1.0,160.0,256.0,256.0,3.0,5.0,-2009.714710994,True
108760,12.0,48.0,1.0,224.0,256.0,256.0,3.0,20.0,-1217.34128258493,True
353364,32.0,48.0,1.0,32.0,256.0,256.0,3.0,1.0,-1442.67233983703,True
46745,8.0,48.0,1.0,128.0,256.0,256.0,3.0,50.0,-1845.79832801235,True
368729,48.0,8.0,1.0,32.0,256.0,256.0,3.0,50.0,-1667.89341385401,True
102592,12.0,32.0,2.0,224.0,256.0,50.0,3.0,20.0,-1147.92585717827,True
85692,12.0,20.0,1.0,224.0,256.0,50.0,3.0,1.0,-1313.51587324101,False
110296,12.0,48.0,2.0,224.0,256.0,256.0,3.0,20.0,-2271.51547007391,True
71872,12.0,12.0,2.0,224.0,256.0,50.0,3.0,20.0,-1816.14550601104,False
93400,12.0,24.0,1.0,224.0,256.0,256.0,3.0,20.0,-2282.24756625463,False
415936,48.0,48.0,1.0,224.0,256.0,50.0,3.0,20.0,-2143.5233253773,False
101176,12.0,32.0,1.0,224.0,1024.0,256.0,3.0,20.0,-4598.77491385089,True
100096,12.0,32.0,1.0,64.0,256.0,50.0,3.0,20.0,-1835.54770637725,False
101075,12.0,32.0,1.0,224.0,256.0,256.0,2.0,50.0,-1523.212095196,False
94937,12.0,24.0,2.0,224.0,256.0,256.0,3.0,50.0,-2106.70312533651,True
69952,12.0,12.0,1.0,160.0,256.0,50.0,3.0,20.0,-1168.77385954765,False
230464,20.0,48.0,1.0,32.0,256.0,50.0,3.0,20.0,-1514.34954122864,False
415156,48.0,48.0,1.0,96.0,256.0,50.0,1.0,20.0,-2096.90490346226,False
100865,12.0,32.0,1.0,192.0,256.0,50.0,3.0,50.0,-1278.69116188215,False
77848,12.0,16.0,1.0,192.0,256.0,256.0,3.0,20.0,-1921.74247698355,False
385217,48.0,16.0,1.0,224.0,256.0,50.0,3.0,50.0,-1834.99948738284,False
115452,12.0,72.0,1.0,64.0,256.0,50.0,3.0,1.0,-1736.26794358798,False
110104,12.0,48.0,2.0,192.0,256.0,256.0,3.0,20.0,-2618.99847179931,False
94696,12.0,24.0,2.0,192.0,256.0,30.0,3.0,20.0,-1960.02928646537,False
61528,12.0,8.0,1.0,32.0,256.0,256.0,3.0,20.0,-1095.31851028156,True
100888,12.0,32.0,1.0,192.0,256.0,256.0,3.0,20.0,-2094.81658027655,False
93397,12.0,24.0,1.0,224.0,256.0,256.0,3.0,2.0,-1570.74152434986,True
92224,12.0,24.0,1.0,32.0,256.0,50.0,3.0,20.0,-1249.95266305269,False
69976,12.0,12.0,1.0,160.0,256.0,256.0,3.0,20.0,-1187.91680533221,True
376408,48.0,12.0,1.0,32.0,256.0,256.0,3.0,20.0,-3369.05123892607,False
69208,12.0,12.0,1.0,32.0,256.0,256.0,3.0,20.0,-1482.63607293744,False
62296,12.0,8.0,1.0,160.0,256.0,256.0,3.0,20.0,-1354.91157038067,False
231996,20.0,48.0,2.0,32.0,256.0,50.0,3.0,1.0,-1925.61853570966,False
371200,48.0,8.0,2.0,192.0,256.0,50.0,3.0,20.0,-2449.93500893764,False
69592,12.0,12.0,1.0,96.0,256.0,256.0,3.0,20.0,-1329.33397795429,False
116056,12.0,72.0,1.0,160.0,256.0,256.0,3.0,20.0,-1464.97632167103,True
99904,12.0,32.0,1.0,32.0,256.0,50.0,3.0,20.0,-1306.5475348809,False
108304,12.0,48.0,1.0,160.0,256.0,10.0,3.0,20.0,-1637.67735303464,False
130648,16.0,12.0,1.0,32.0,256.0,256.0,3.0,20.0,-1830.6755178082,False
108544,12.0,48.0,1.0,192.0,256.0,50.0,3.0,20.0,-1764.45065861983,False
62290,12.0,8.0,1.0,160.0,256.0,256.0,2.0,20.0,-1444.14472988669,False
99925,12.0,32.0,1.0,32.0,256.0,256.0,3.0,2.0,-1462.28251847812,True
116056,12.0,72.0,1.0,160.0,256.0,256.0,3.0,20.0,-1464.97632167103,True
63832,12.0,8.0,2.0,160.0,256.0,256.0,3.0,20.0,-1609.51379179508,True
63064,12.0,8.0,2.0,32.0,256.0,256.0,3.0,20.0,-2117.32632454028,False
1048,8.0,8.0,1.0,192.0,256.0,256.0,3.0,20.0,-1579.36838761003,False
92609,12.0,24.0,1.0,96.0,256.0,50.0,3.0,50.0,-1503.58956810039,False
62776,12.0,8.0,1.0,224.0,1024.0,256.0,3.0,20.0,-3485.56256852931,False
101464,12.0,32.0,2.0,32.0,256.0,256.0,3.0,20.0,-2138.64506210937,True
100624,12.0,32.0,1.0,160.0,256.0,10.0,3.0,20.0,-1764.8288285802,False
92248,12.0,24.0,1.0,32.0,256.0,256.0,3.0,20.0,-1248.9347835954,True
93016,12.0,24.0,1.0,160.0,256.0,256.0,3.0,20.0,-1824.08140674113,False
102616,12.0,32.0,2.0,224.0,256.0,256.0,3.0,20.0,-2390.44129732135,True
61912,12.0,8.0,1.0,96.0,256.0,256.0,3.0,20.0,-1864.23701921552,False
70336,12.0,12.0,1.0,224.0,256.0,50.0,3.0,20.0,-1735.32417193721,False
108348,12.0,48.0,1.0,160.0,256.0,50.0,3.0,1.0,-1579.98042748114,False
161344,16.0,32.0,1.0,32.0,256.0,50.0,3.0,20.0,-1167.63631164471,True
