index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
278457,24.0,24.0,2.0,96.0,256.0,50.0,2.0,10.0,-1675.00565366436,True
46523,8.0,48.0,1.0,96.0,256.0,50.0,2.0,50.0,-1213.60127017591,False
92603,12.0,24.0,1.0,96.0,256.0,50.0,2.0,50.0,-917.583984523192,False
31115,8.0,24.0,1.0,96.0,256.0,10.0,2.0,50.0,-1946.23434968992,False
94144,12.0,24.0,2.0,96.0,256.0,50.0,3.0,20.0,-1830.07584484253,False
399803,48.0,24.0,1.0,96.0,256.0,50.0,2.0,50.0,-2385.53329798733,False
78777,12.0,16.0,2.0,96.0,256.0,50.0,2.0,10.0,-2309.20205599887,False
92602,12.0,24.0,1.0,96.0,256.0,50.0,2.0,20.0,-1664.27203680059,False
94139,12.0,24.0,2.0,96.0,256.0,50.0,2.0,50.0,-1418.2618085406,False
48082,8.0,48.0,2.0,96.0,256.0,256.0,2.0,20.0,-2253.58251866388,True
292306,24.0,48.0,1.0,96.0,256.0,256.0,2.0,20.0,-2055.00467426314,True
277325,24.0,24.0,1.0,160.0,256.0,256.0,1.0,50.0,-2143.2323035702,False
34258,8.0,24.0,3.0,96.0,256.0,256.0,2.0,20.0,-2415.82119976969,True
264826,24.0,16.0,3.0,128.0,256.0,50.0,2.0,20.0,-2364.70721390014,False
17165,8.0,16.0,2.0,64.0,256.0,256.0,1.0,50.0,-1747.28962288759,True
201659,20.0,16.0,2.0,96.0,256.0,50.0,2.0,50.0,-1594.1348844061,False
31547,8.0,24.0,1.0,160.0,256.0,50.0,2.0,50.0,-1331.02263396545,False
286349,24.0,32.0,2.0,128.0,256.0,256.0,1.0,50.0,-2041.89179658556,True
15605,8.0,16.0,1.0,64.0,256.0,50.0,1.0,50.0,-1988.97252687379,False
46544,8.0,48.0,1.0,96.0,256.0,256.0,2.0,5.0,-1892.15127182075,True
264826,24.0,16.0,3.0,128.0,256.0,50.0,2.0,20.0,-2364.70721390014,False
140602,16.0,16.0,2.0,160.0,256.0,50.0,2.0,20.0,-1578.61307172752,False
48203,8.0,48.0,2.0,128.0,256.0,10.0,2.0,50.0,-2087.03717520925,False
232403,20.0,48.0,2.0,96.0,256.0,256.0,2.0,50.0,-2583.17877997943,True
78605,12.0,16.0,2.0,64.0,256.0,256.0,1.0,50.0,-1835.96332496749,True
48442,8.0,48.0,2.0,160.0,256.0,50.0,2.0,20.0,-1590.98182742025,True
416699,48.0,48.0,2.0,96.0,256.0,50.0,2.0,50.0,-2881.94903329273,False
40402,8.0,32.0,2.0,96.0,256.0,256.0,2.0,20.0,-2341.12688408332,True
416723,48.0,48.0,2.0,96.0,256.0,256.0,2.0,50.0,-3916.62316446236,False
92621,12.0,24.0,1.0,96.0,256.0,256.0,1.0,50.0,-2239.26821518741,False
408659,48.0,32.0,2.0,32.0,256.0,256.0,2.0,50.0,-1994.85971348074,True
48082,8.0,48.0,2.0,96.0,256.0,256.0,2.0,20.0,-2253.58251866388,True
140597,16.0,16.0,2.0,160.0,256.0,50.0,1.0,50.0,-2552.3984462265,False
17915,8.0,16.0,2.0,192.0,256.0,50.0,2.0,50.0,-872.500019506947,False
263500,24.0,16.0,2.0,160.0,256.0,256.0,1.0,20.0,-1427.75147507956,True
263093,24.0,16.0,2.0,96.0,256.0,50.0,1.0,50.0,-1978.68101350576,False
93203,12.0,24.0,1.0,192.0,256.0,256.0,2.0,50.0,-1624.15764449854,True
17914,8.0,16.0,2.0,192.0,256.0,50.0,2.0,20.0,-1251.65124052173,False
309754,32.0,8.0,2.0,192.0,256.0,50.0,2.0,20.0,-2108.00538174847,False
