index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
65345,12.0,8.0,3.0,160.0,256.0,50.0,3.0,50.0,-1635.19619642195,False
307636,32.0,8.0,1.0,96.0,256.0,50.0,1.0,20.0,-1818.65076480822,False
131393,16.0,12.0,1.0,160.0,256.0,50.0,3.0,50.0,-2148.48831754886,False
54603,8.0,72.0,1.0,160.0,256.0,256.0,1.0,10.0,-1998.86101506698,True
186701,20.0,8.0,2.0,160.0,256.0,256.0,1.0,50.0,-2485.19212276429,False
100672,12.0,32.0,1.0,160.0,256.0,50.0,3.0,20.0,-1931.3450214365,False
194392,20.0,12.0,2.0,160.0,256.0,256.0,3.0,20.0,-2162.30600956579,True
125242,16.0,8.0,2.0,160.0,256.0,50.0,2.0,20.0,-1999.96103861228,False
316685,32.0,12.0,2.0,64.0,256.0,256.0,1.0,50.0,-1522.18320318065,True
431891,72.0,8.0,2.0,64.0,256.0,256.0,2.0,50.0,-3733.39215943597,False
315317,32.0,12.0,1.0,96.0,256.0,50.0,1.0,50.0,-2209.06695868565,False
315113,32.0,12.0,1.0,64.0,256.0,30.0,3.0,50.0,-2133.26562983431,False
316499,32.0,12.0,2.0,32.0,256.0,256.0,2.0,50.0,-1477.60275192918,True
126604,16.0,8.0,3.0,128.0,256.0,256.0,1.0,20.0,-2102.0315707239,False
116025,12.0,72.0,1.0,160.0,256.0,50.0,2.0,10.0,-1920.68311237495,False
185,8.0,8.0,1.0,32.0,1024.0,256.0,3.0,50.0,-2757.90162031829,False
333491,32.0,20.0,3.0,32.0,1024.0,256.0,2.0,50.0,-5966.30733764397,True
317237,32.0,12.0,2.0,160.0,256.0,50.0,1.0,50.0,-1898.31529902439,False
176789,16.0,72.0,1.0,32.0,1024.0,50.0,1.0,50.0,-5079.50003698477,False
256984,24.0,12.0,3.0,96.0,256.0,256.0,3.0,20.0,-2354.11179703547,True
281,8.0,8.0,1.0,64.0,256.0,256.0,3.0,50.0,-1605.78881003409,False
133337,16.0,12.0,2.0,224.0,256.0,256.0,3.0,50.0,-1636.34715373985,True
257,8.0,8.0,1.0,64.0,256.0,50.0,3.0,50.0,-1086.6246734947,False
2189,8.0,8.0,2.0,128.0,256.0,256.0,1.0,50.0,-2086.05234997539,False
317455,32.0,12.0,2.0,192.0,256.0,256.0,2.0,2.0,-2439.30663412633,False
832,8.0,8.0,1.0,160.0,256.0,50.0,3.0,20.0,-1350.02049812035,False
132170,16.0,12.0,2.0,32.0,256.0,256.0,1.0,5.0,-1756.58326453526,True
307457,32.0,8.0,1.0,64.0,256.0,50.0,3.0,50.0,-1615.38804134313,False
422669,48.0,72.0,1.0,64.0,256.0,256.0,1.0,50.0,-2716.83890529744,True
309208,32.0,8.0,2.0,96.0,256.0,256.0,3.0,20.0,-1748.16425564676,False
317626,32.0,12.0,2.0,224.0,256.0,50.0,2.0,20.0,-2020.90920985947,False
316685,32.0,12.0,2.0,64.0,256.0,256.0,1.0,50.0,-1522.18320318065,True
194381,20.0,12.0,2.0,160.0,256.0,256.0,1.0,50.0,-1823.81815126358,True
133035,16.0,12.0,2.0,160.0,1024.0,256.0,1.0,10.0,-4047.05074280229,True
309964,32.0,8.0,2.0,224.0,256.0,256.0,1.0,20.0,-2525.09687430461,False
317463,32.0,12.0,2.0,192.0,256.0,256.0,3.0,10.0,-1991.2801821202,True
123160,16.0,8.0,1.0,64.0,256.0,256.0,3.0,20.0,-1825.67063002071,False
