index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
41618,8.0,32.0,3.0,32.0,1024.0,50.0,1.0,5.0,-6273.13732493678,True
392308,48.0,20.0,1.0,128.0,256.0,50.0,1.0,20.0,-2528.60780315795,True
416265,48.0,48.0,2.0,32.0,256.0,10.0,2.0,10.0,-2987.3637701809,True
410201,48.0,32.0,3.0,32.0,256.0,256.0,3.0,50.0,-3111.56889079899,True
343475,32.0,24.0,4.0,160.0,1024.0,256.0,2.0,50.0,-9049.07030111232,True
417866,48.0,48.0,3.0,32.0,256.0,256.0,1.0,5.0,-3228.59953702827,True
345688,32.0,32.0,1.0,32.0,256.0,256.0,3.0,20.0,-1623.5107034091,True
293914,24.0,48.0,2.0,96.0,1024.0,50.0,2.0,20.0,-6427.35551359114,True
223961,20.0,32.0,1.0,224.0,256.0,256.0,3.0,50.0,-1813.54106959527,True
40396,8.0,32.0,2.0,96.0,256.0,256.0,1.0,20.0,-2188.26698808034,True
419792,48.0,48.0,4.0,96.0,256.0,256.0,2.0,5.0,-2667.58404482007,True
39220,8.0,32.0,1.0,160.0,256.0,50.0,1.0,20.0,-1484.61965697046,True
38836,8.0,32.0,1.0,96.0,256.0,50.0,1.0,20.0,-1453.94794229447,True
38860,8.0,32.0,1.0,96.0,256.0,256.0,1.0,20.0,-2208.64632283545,True
407452,48.0,32.0,1.0,96.0,256.0,30.0,1.0,20.0,-2196.40807158182,True
38860,8.0,32.0,1.0,96.0,256.0,256.0,1.0,20.0,-2208.64632283545,True
351036,32.0,32.0,4.0,160.0,256.0,50.0,3.0,1.0,-2593.53353143668,True
223372,20.0,32.0,1.0,128.0,256.0,256.0,1.0,20.0,-1477.18322261499,True
222724,20.0,32.0,1.0,32.0,256.0,10.0,1.0,20.0,-2699.66292175331,True
407501,48.0,32.0,1.0,96.0,256.0,256.0,1.0,50.0,-2361.84658250108,True
460,8.0,8.0,1.0,96.0,256.0,256.0,1.0,20.0,-2411.44052050739,True
407124,48.0,32.0,1.0,32.0,256.0,256.0,3.0,1.0,-2598.53637882017,True
193600,20.0,12.0,2.0,32.0,256.0,50.0,3.0,20.0,-2290.78507832236,True
347966,32.0,32.0,2.0,160.0,256.0,50.0,3.0,5.0,-2356.97596485303,True
363113,32.0,72.0,2.0,128.0,256.0,30.0,3.0,50.0,-3062.70554279325,True
46168,8.0,48.0,1.0,32.0,256.0,256.0,3.0,20.0,-1903.94143902467,True
223361,20.0,32.0,1.0,128.0,256.0,50.0,3.0,50.0,-2066.96573057318,True
184406,20.0,8.0,1.0,32.0,256.0,256.0,3.0,5.0,-2366.47484711902,True
36520,8.0,24.0,4.0,224.0,256.0,30.0,3.0,20.0,-3363.74235209959,True
39010,8.0,32.0,1.0,128.0,256.0,30.0,2.0,20.0,-978.560987409232,True
223522,20.0,32.0,1.0,160.0,256.0,30.0,2.0,20.0,-1561.60798815797,True
345652,32.0,32.0,1.0,32.0,256.0,50.0,1.0,20.0,-1406.12192247533,True
8306,8.0,12.0,1.0,128.0,256.0,50.0,1.0,5.0,-981.557201619931,True
8334,8.0,12.0,1.0,128.0,256.0,256.0,2.0,1.0,-1603.10201596369,True
8338,8.0,12.0,1.0,128.0,256.0,256.0,2.0,20.0,-1739.48324135682,True
222796,20.0,32.0,1.0,32.0,256.0,256.0,1.0,20.0,-1778.72479881725,True
38680,8.0,32.0,1.0,64.0,256.0,256.0,3.0,20.0,-1676.63124548109,True
39052,8.0,32.0,1.0,128.0,256.0,256.0,1.0,20.0,-1813.76603655298,True
39220,8.0,32.0,1.0,160.0,256.0,50.0,1.0,20.0,-1484.61965697046,True
39050,8.0,32.0,1.0,128.0,256.0,256.0,1.0,5.0,-1768.31846779716,True
7958,8.0,12.0,1.0,64.0,256.0,256.0,3.0,5.0,-1046.98707578979,True
38480,8.0,32.0,1.0,32.0,256.0,256.0,2.0,5.0,-1008.26231670283,True
46739,8.0,48.0,1.0,128.0,256.0,256.0,2.0,50.0,-1802.3281351274,True
47102,8.0,48.0,1.0,192.0,256.0,50.0,3.0,5.0,-1609.43015252159,True
54032,8.0,72.0,1.0,64.0,256.0,256.0,2.0,5.0,-1976.75662032863,True
39448,8.0,32.0,1.0,192.0,256.0,256.0,3.0,20.0,-1239.8339317741,True
54233,8.0,72.0,1.0,96.0,256.0,256.0,3.0,50.0,-2585.45731356103,True
8336,8.0,12.0,1.0,128.0,256.0,256.0,2.0,5.0,-1958.6407983029,True
99868,12.0,32.0,1.0,32.0,256.0,30.0,1.0,20.0,-838.192701486973,True
346010,32.0,32.0,1.0,96.0,256.0,30.0,1.0,5.0,-1926.8979881705,True
437938,72.0,12.0,1.0,32.0,1024.0,256.0,2.0,20.0,-10196.6383047755,True
314956,32.0,12.0,1.0,32.0,256.0,256.0,1.0,20.0,-1465.80189667083,True
7754,8.0,12.0,1.0,32.0,256.0,256.0,1.0,5.0,-2045.38154066187,True
100160,12.0,32.0,1.0,64.0,1024.0,30.0,2.0,5.0,-6186.92483842613,True
7928,8.0,12.0,1.0,64.0,256.0,50.0,2.0,5.0,-982.60342856117,True
284210,24.0,32.0,1.0,32.0,256.0,50.0,1.0,5.0,-1531.41762619484,True
8866,8.0,12.0,1.0,224.0,256.0,30.0,2.0,20.0,-1084.63085949281,True
38480,8.0,32.0,1.0,32.0,256.0,256.0,2.0,5.0,-1008.26231670283,True
38456,8.0,32.0,1.0,32.0,256.0,50.0,2.0,5.0,-846.830373265306,True
46736,8.0,48.0,1.0,128.0,256.0,256.0,2.0,5.0,-2095.45938909298,True
38404,8.0,32.0,1.0,32.0,256.0,10.0,1.0,20.0,-1473.68488742709,True
8022,8.0,12.0,1.0,64.0,1024.0,50.0,2.0,1.0,-2476.30351408648,True
15827,8.0,16.0,1.0,96.0,256.0,256.0,2.0,50.0,-1802.82474559447,True
38456,8.0,32.0,1.0,32.0,256.0,50.0,2.0,5.0,-846.830373265306,True
38668,8.0,32.0,1.0,64.0,256.0,256.0,1.0,20.0,-1653.06202567871,True
407462,48.0,32.0,1.0,96.0,256.0,30.0,3.0,5.0,-2198.91189333515,True
38488,8.0,32.0,1.0,32.0,256.0,256.0,3.0,20.0,-1918.54806546669,True
345638,32.0,32.0,1.0,32.0,256.0,30.0,3.0,5.0,-2161.19298131844,True
314920,32.0,12.0,1.0,32.0,256.0,30.0,3.0,20.0,-1768.21327175549,True
99914,12.0,32.0,1.0,32.0,256.0,256.0,1.0,5.0,-1420.81762312578,True
38480,8.0,32.0,1.0,32.0,256.0,256.0,2.0,5.0,-1008.26231670283,True
