index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
246393,24.0,8.0,1.0,128.0,256.0,50.0,2.0,10.0,-1761.0238844986,False
261977,24.0,16.0,1.0,160.0,256.0,256.0,3.0,50.0,-1493.93807045304,True
354113,32.0,48.0,1.0,160.0,256.0,50.0,3.0,50.0,-1453.69584099978,False
284249,24.0,32.0,1.0,32.0,256.0,256.0,3.0,50.0,-2113.75031654021,False
299987,24.0,72.0,1.0,96.0,256.0,256.0,2.0,50.0,-2981.90896232693,False
276569,24.0,24.0,1.0,32.0,256.0,256.0,3.0,50.0,-2310.00060197766,False
293081,24.0,48.0,1.0,224.0,256.0,256.0,3.0,50.0,-1540.87652982151,True
276761,24.0,24.0,1.0,64.0,256.0,256.0,3.0,50.0,-1927.62534975797,True
291929,24.0,48.0,1.0,32.0,256.0,256.0,3.0,50.0,-1669.06153743848,True
246425,24.0,8.0,1.0,128.0,256.0,256.0,3.0,50.0,-1947.41385262704,False
353337,32.0,48.0,1.0,32.0,256.0,50.0,2.0,10.0,-1609.29824676453,False
261206,24.0,16.0,1.0,32.0,256.0,256.0,3.0,5.0,-1963.27703218783,False
269653,24.0,20.0,1.0,160.0,256.0,256.0,3.0,2.0,-2220.61792855717,False
261586,24.0,16.0,1.0,96.0,256.0,256.0,2.0,20.0,-1915.44357690451,True
284225,24.0,32.0,1.0,32.0,256.0,50.0,3.0,50.0,-1970.81986069441,False
261965,24.0,16.0,1.0,160.0,256.0,256.0,1.0,50.0,-1606.69336970623,False
