index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
419380,48.0,48.0,4.0,32.0,256.0,50.0,1.0,20.0,-3147.98971853927,False
115762,12.0,72.0,1.0,96.0,1024.0,256.0,2.0,20.0,-6336.8953448115,False
107608,12.0,48.0,1.0,32.0,256.0,256.0,3.0,20.0,-2062.32819649311,False
342000,32.0,24.0,3.0,192.0,256.0,50.0,1.0,1.0,-2207.13089989792,False
297465,24.0,48.0,4.0,192.0,256.0,50.0,2.0,10.0,-3239.01972415402,True
333384,32.0,20.0,3.0,32.0,256.0,256.0,1.0,1.0,-1917.45068462751,True
342100,32.0,24.0,3.0,192.0,1024.0,50.0,1.0,20.0,-7954.31693520167,False
387897,48.0,16.0,3.0,160.0,256.0,50.0,2.0,10.0,-2375.34214736862,False
189749,20.0,8.0,4.0,160.0,256.0,50.0,1.0,50.0,-1855.37783411176,False
387328,48.0,16.0,3.0,64.0,256.0,50.0,3.0,20.0,-2929.39755990198,False
353330,32.0,48.0,1.0,32.0,256.0,50.0,1.0,5.0,-1378.03683307945,False
353618,32.0,48.0,1.0,64.0,1024.0,50.0,1.0,5.0,-6493.40631376393,False
307277,32.0,8.0,1.0,32.0,256.0,256.0,1.0,50.0,-1220.97276168661,False
353328,32.0,48.0,1.0,32.0,256.0,50.0,1.0,1.0,-1801.53670804932,True
330269,32.0,20.0,1.0,32.0,256.0,30.0,1.0,50.0,-1535.35711802488,False
311880,32.0,8.0,4.0,32.0,256.0,256.0,1.0,1.0,-2175.64399131312,True
307275,32.0,8.0,1.0,32.0,256.0,256.0,1.0,10.0,-1932.89042135713,False
308049,32.0,8.0,1.0,160.0,256.0,256.0,2.0,10.0,-1347.4896457603,True
307562,32.0,8.0,1.0,64.0,1024.0,256.0,1.0,5.0,-5822.17887124722,False
231440,20.0,48.0,1.0,192.0,256.0,256.0,2.0,5.0,-1875.52964940979,True
246992,24.0,8.0,1.0,224.0,256.0,256.0,2.0,5.0,-2265.80750357717,False
308235,32.0,8.0,1.0,192.0,256.0,256.0,1.0,10.0,-2546.04029032014,False
315803,32.0,12.0,1.0,160.0,1024.0,50.0,2.0,50.0,-7178.10949297737,False
308051,32.0,8.0,1.0,160.0,256.0,256.0,2.0,50.0,-1923.20462295329,False
357965,32.0,48.0,4.0,32.0,256.0,256.0,1.0,50.0,-2395.86998508006,True
353329,32.0,48.0,1.0,32.0,256.0,50.0,1.0,2.0,-1847.7200879496,False
307248,32.0,8.0,1.0,32.0,256.0,50.0,1.0,1.0,-1615.60743174376,False
353360,32.0,48.0,1.0,32.0,256.0,256.0,2.0,5.0,-2396.36699829614,False
307251,32.0,8.0,1.0,32.0,256.0,50.0,1.0,10.0,-1829.47882354324,False
28493,8.0,20.0,4.0,160.0,256.0,256.0,1.0,50.0,-1334.72735672884,True
855,8.0,8.0,1.0,160.0,256.0,256.0,3.0,10.0,-1549.47318801204,False
334901,32.0,20.0,4.0,32.0,256.0,50.0,1.0,50.0,-2516.7782695694,False
369485,48.0,8.0,1.0,160.0,256.0,256.0,1.0,50.0,-2070.53647828058,False
357940,32.0,48.0,4.0,32.0,256.0,50.0,1.0,20.0,-4426.58424065045,False
351176,32.0,32.0,4.0,192.0,256.0,10.0,2.0,5.0,-4005.17704708933,False
353546,32.0,48.0,1.0,64.0,256.0,256.0,1.0,5.0,-2582.81585259174,False
47033,8.0,48.0,1.0,160.0,1024.0,256.0,3.0,50.0,-4419.613453955,True
50739,8.0,48.0,4.0,32.0,256.0,50.0,1.0,10.0,-3284.93991563762,False
189965,20.0,8.0,4.0,192.0,256.0,256.0,1.0,50.0,-2188.52434664674,False
84557,12.0,20.0,1.0,32.0,256.0,256.0,1.0,50.0,-1560.47388455885,True
354077,32.0,48.0,1.0,160.0,256.0,30.0,1.0,50.0,-1440.57852649115,False
331097,32.0,20.0,1.0,160.0,256.0,256.0,3.0,50.0,-1853.69695621015,True
23885,8.0,20.0,1.0,160.0,256.0,256.0,1.0,50.0,-1442.45704872962,True
392715,48.0,20.0,1.0,192.0,256.0,256.0,1.0,10.0,-2674.46669977193,False
46925,8.0,48.0,1.0,160.0,256.0,256.0,1.0,50.0,-1809.07322010581,True
308024,32.0,8.0,1.0,160.0,256.0,50.0,2.0,5.0,-2268.0941017413,False
351053,32.0,32.0,4.0,160.0,256.0,256.0,1.0,50.0,-2974.67445727037,True
185163,20.0,8.0,1.0,160.0,256.0,256.0,1.0,10.0,-1689.1769046607,False
46538,8.0,48.0,1.0,96.0,256.0,256.0,1.0,5.0,-1085.82061410853,True
39052,8.0,32.0,1.0,128.0,256.0,256.0,1.0,20.0,-1813.76603655298,False
369460,48.0,8.0,1.0,160.0,256.0,50.0,1.0,20.0,-1825.73275349439,False
23501,8.0,20.0,1.0,96.0,256.0,256.0,1.0,50.0,-1705.94097647445,False
23283,8.0,20.0,1.0,64.0,256.0,50.0,1.0,10.0,-1471.16517838492,False
476597,72.0,48.0,1.0,96.0,256.0,50.0,1.0,50.0,-2549.52716455918,False
46252,8.0,48.0,1.0,32.0,1024.0,256.0,1.0,20.0,-4533.70018679636,True
414797,48.0,48.0,1.0,32.0,256.0,256.0,1.0,50.0,-2894.03086991331,False
46540,8.0,48.0,1.0,96.0,256.0,256.0,1.0,20.0,-1883.27341550005,False
414796,48.0,48.0,1.0,32.0,256.0,256.0,1.0,20.0,-2362.84081067759,True
354098,32.0,48.0,1.0,160.0,256.0,50.0,1.0,5.0,-1648.24239346284,False
476621,72.0,48.0,1.0,96.0,256.0,256.0,1.0,50.0,-3389.60023153253,False
986,8.0,8.0,1.0,192.0,256.0,30.0,1.0,5.0,-539.201807991525,False
1034,8.0,8.0,1.0,192.0,256.0,256.0,1.0,5.0,-1459.98404571699,False
1037,8.0,8.0,1.0,192.0,256.0,256.0,1.0,50.0,-1891.31948328087,False
354266,32.0,48.0,1.0,192.0,256.0,30.0,1.0,5.0,-1839.98619666178,False
308210,32.0,8.0,1.0,192.0,256.0,50.0,1.0,5.0,-1430.56179041953,False
169608,16.0,48.0,1.0,128.0,256.0,256.0,1.0,1.0,-2463.78645016312,False
307226,32.0,8.0,1.0,32.0,256.0,30.0,1.0,5.0,-1092.35584624708,False
46730,8.0,48.0,1.0,128.0,256.0,256.0,1.0,5.0,-1552.5981720108,True
353692,32.0,48.0,1.0,96.0,256.0,30.0,1.0,20.0,-2120.28412772924,False
5066,8.0,8.0,4.0,96.0,256.0,256.0,1.0,5.0,-2035.03289175472,True
4874,8.0,8.0,4.0,64.0,256.0,256.0,1.0,5.0,-2362.15179985614,True
