index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
108563,12.0,48.0,1.0,192.0,256.0,256.0,2.0,50.0,-1839.45647873861,True
308243,32.0,8.0,1.0,192.0,256.0,256.0,2.0,50.0,-2075.76425067308,False
354292,32.0,48.0,1.0,192.0,256.0,50.0,1.0,20.0,-2193.9708476353,False
111220,12.0,48.0,3.0,128.0,256.0,50.0,1.0,20.0,-2838.84083254127,False
94036,12.0,24.0,2.0,64.0,1024.0,50.0,1.0,20.0,-4832.07484805234,False
61715,12.0,8.0,1.0,64.0,256.0,256.0,2.0,50.0,-1866.57617944058,False
185285,20.0,8.0,1.0,192.0,256.0,10.0,1.0,50.0,-4058.70113752991,False
23291,8.0,20.0,1.0,64.0,256.0,50.0,2.0,50.0,-1288.5740968767,False
330485,32.0,20.0,1.0,64.0,256.0,50.0,1.0,50.0,-1135.40114696819,False
331253,32.0,20.0,1.0,192.0,256.0,50.0,1.0,50.0,-1969.20986436801,False
84725,12.0,20.0,1.0,64.0,256.0,50.0,1.0,50.0,-1020.74598116332,False
84731,12.0,20.0,1.0,64.0,256.0,50.0,2.0,50.0,-1686.32791107922,False
245813,24.0,8.0,1.0,32.0,256.0,50.0,1.0,50.0,-1599.63648399953,False
23296,8.0,20.0,1.0,64.0,256.0,50.0,3.0,20.0,-1655.86349359912,False
84821,12.0,20.0,1.0,64.0,1024.0,50.0,1.0,50.0,-3311.75188335142,False
207629,20.0,20.0,1.0,64.0,256.0,256.0,1.0,50.0,-1911.28342689823,True
333557,32.0,20.0,3.0,64.0,256.0,50.0,1.0,50.0,-2175.86811864879,False
332141,32.0,20.0,2.0,64.0,1024.0,256.0,1.0,50.0,-5476.28178693202,True
116237,12.0,72.0,1.0,192.0,256.0,256.0,1.0,50.0,-2295.11362432842,True
332045,32.0,20.0,2.0,64.0,256.0,256.0,1.0,50.0,-2062.67960095275,True
308986,32.0,8.0,2.0,64.0,256.0,50.0,2.0,20.0,-2369.44219447875,False
332021,32.0,20.0,2.0,64.0,256.0,50.0,1.0,50.0,-1892.06355713278,False
357395,32.0,48.0,3.0,192.0,256.0,256.0,2.0,50.0,-3739.08918989636,True
348947,32.0,32.0,3.0,64.0,256.0,256.0,2.0,50.0,-1896.66038738811,True
