Starting label pr__ei, seed 767764556, iteration 0, time: 0.00015306472778320312, current best obj: -4141874.0.
Starting label pr__ei, seed 767764556, iteration 1, time: 33.092472076416016, current best obj: -4141874.0.
Starting label pr__ei, seed 767764556, iteration 2, time: 65.48302793502808, current best obj: -4141874.0.
Starting label pr__ei, seed 767764556, iteration 3, time: 98.01346039772034, current best obj: -4141874.0.
Starting label pr__ei, seed 767764556, iteration 4, time: 137.21749091148376, current best obj: -4141874.0.
Starting label pr__ei, seed 767764556, iteration 5, time: 177.37018465995789, current best obj: -4141874.0.
Starting label pr__ei, seed 767764556, iteration 6, time: 216.73699283599854, current best obj: -4141874.0.
Starting label pr__ei, seed 767764556, iteration 7, time: 256.114458322525, current best obj: -4139894.0.
Starting label pr__ei, seed 767764556, iteration 8, time: 294.02391147613525, current best obj: -4139894.0.
Starting label pr__ei, seed 767764556, iteration 9, time: 333.3031499385834, current best obj: -4139894.0.
Starting label pr__ei, seed 767764556, iteration 10, time: 372.1324496269226, current best obj: -4139894.0.
Starting label pr__ei, seed 767764556, iteration 11, time: 412.31881642341614, current best obj: -4139894.0.
Starting label pr__ei, seed 767764556, iteration 12, time: 452.0805172920227, current best obj: -4139234.0.
Starting label pr__ei, seed 767764556, iteration 13, time: 491.9204156398773, current best obj: -4139234.0.
Starting label pr__ei, seed 767764556, iteration 14, time: 532.2608664035797, current best obj: -4139234.0.
Starting label pr__ei, seed 767764556, iteration 15, time: 570.8360869884491, current best obj: -4139234.0.
Starting label pr__ei, seed 767764556, iteration 16, time: 608.5548691749573, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 17, time: 646.1499760150909, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 18, time: 683.8565220832825, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 19, time: 721.728836774826, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 20, time: 759.5047888755798, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 21, time: 797.3742368221283, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 22, time: 835.1382737159729, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 23, time: 880.0586750507355, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 24, time: 925.2644734382629, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 25, time: 970.5868802070618, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 26, time: 1016.0520360469818, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 27, time: 1061.5256164073944, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 28, time: 1107.6006178855896, current best obj: -4133976.0.
Starting label pr__ei, seed 767764556, iteration 29, time: 1153.9916031360626, current best obj: -4133976.0.
