Starting label pr__ei, seed 794264013, iteration 0, time: 0.00014066696166992188, current best obj: -4209370.0.
Starting label pr__ei, seed 794264013, iteration 1, time: 33.21520709991455, current best obj: -4209370.0.
Starting label pr__ei, seed 794264013, iteration 2, time: 65.22689294815063, current best obj: -4209370.0.
Starting label pr__ei, seed 794264013, iteration 3, time: 97.23715090751648, current best obj: -4209370.0.
Starting label pr__ei, seed 794264013, iteration 4, time: 136.42170023918152, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 5, time: 174.78747940063477, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 6, time: 214.17097783088684, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 7, time: 253.02151107788086, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 8, time: 291.620934009552, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 9, time: 329.4025218486786, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 10, time: 368.1113545894623, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 11, time: 407.1900701522827, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 12, time: 445.45955777168274, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 13, time: 483.4142301082611, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 14, time: 522.4310629367828, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 15, time: 562.1129336357117, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 16, time: 600.3913452625275, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 17, time: 639.7664716243744, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 18, time: 678.3463716506958, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 19, time: 717.8542630672455, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 20, time: 757.422660112381, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 21, time: 795.7641735076904, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 22, time: 834.7508249282837, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 23, time: 880.3262510299683, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 24, time: 927.2938179969788, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 25, time: 975.0092957019806, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 26, time: 1021.9151043891907, current best obj: -4162158.0.
Starting label pr__ei, seed 794264013, iteration 27, time: 1068.9690215587616, current best obj: -4141984.0.
Starting label pr__ei, seed 794264013, iteration 28, time: 1115.1232719421387, current best obj: -4141984.0.
Starting label pr__ei, seed 794264013, iteration 29, time: 1161.5425367355347, current best obj: -4141984.0.
