Starting label pr__ei, seed 596761961, iteration 0, time: 0.00014448165893554688, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 1, time: 33.62237024307251, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 2, time: 66.81814503669739, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 3, time: 99.56000471115112, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 4, time: 138.542094707489, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 5, time: 176.66063714027405, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 6, time: 216.53235411643982, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 7, time: 256.9001178741455, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 8, time: 295.1662347316742, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 9, time: 333.54490756988525, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 10, time: 373.2002112865448, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 11, time: 413.8423430919647, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 12, time: 453.91892981529236, current best obj: -4153578.0.
Starting label pr__ei, seed 596761961, iteration 13, time: 494.67788887023926, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 14, time: 533.7335121631622, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 15, time: 574.3176555633545, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 16, time: 613.1739892959595, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 17, time: 650.4497315883636, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 18, time: 687.7337272167206, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 19, time: 725.0095646381378, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 20, time: 762.4413239955902, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 21, time: 799.8645160198212, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 22, time: 837.4213664531708, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 23, time: 882.1717236042023, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 24, time: 927.153153181076, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 25, time: 972.4664392471313, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 26, time: 1017.7544116973877, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 27, time: 1063.4093630313873, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 28, time: 1109.506875038147, current best obj: -4141984.0.
Starting label pr__ei, seed 596761961, iteration 29, time: 1156.1460509300232, current best obj: -4141984.0.
