Starting label pr__ei, seed 842467026, iteration 0, time: 0.0005276203155517578, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 1, time: 35.67960834503174, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 2, time: 68.8735020160675, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 3, time: 102.07431197166443, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 4, time: 142.13754534721375, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 5, time: 181.83138871192932, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 6, time: 220.69138050079346, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 7, time: 258.5295195579529, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 8, time: 297.3624954223633, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 9, time: 337.60754919052124, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 10, time: 376.67235040664673, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 11, time: 416.09581112861633, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 12, time: 456.49698853492737, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 13, time: 494.0694124698639, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 14, time: 531.3607232570648, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 15, time: 568.8958241939545, current best obj: -4408536.0.
Starting label pr__ei, seed 842467026, iteration 16, time: 606.4612729549408, current best obj: -4395264.0.
Starting label pr__ei, seed 842467026, iteration 17, time: 643.77392578125, current best obj: -4395264.0.
Starting label pr__ei, seed 842467026, iteration 18, time: 681.1721489429474, current best obj: -4395264.0.
Starting label pr__ei, seed 842467026, iteration 19, time: 718.601820230484, current best obj: -4395264.0.
Starting label pr__ei, seed 842467026, iteration 20, time: 756.3000934123993, current best obj: -4395264.0.
Starting label pr__ei, seed 842467026, iteration 21, time: 793.9065778255463, current best obj: -4395264.0.
Starting label pr__ei, seed 842467026, iteration 22, time: 831.7402708530426, current best obj: -4395264.0.
Starting label pr__ei, seed 842467026, iteration 23, time: 876.6185290813446, current best obj: -4395264.0.
Starting label pr__ei, seed 842467026, iteration 24, time: 921.7039921283722, current best obj: -4395264.0.
Starting label pr__ei, seed 842467026, iteration 25, time: 967.0641484260559, current best obj: -4395264.0.
Starting label pr__ei, seed 842467026, iteration 26, time: 1012.5612819194794, current best obj: -4395264.0.
Starting label pr__ei, seed 842467026, iteration 27, time: 1057.8848457336426, current best obj: -4143018.0.
Starting label pr__ei, seed 842467026, iteration 28, time: 1104.2079656124115, current best obj: -4143018.0.
Starting label pr__ei, seed 842467026, iteration 29, time: 1150.8789865970612, current best obj: -4143018.0.
