Starting label pr__ei, seed 603398318, iteration 0, time: 0.00013566017150878906, current best obj: -4454736.0.
Starting label pr__ei, seed 603398318, iteration 1, time: 30.73616647720337, current best obj: -4454736.0.
Starting label pr__ei, seed 603398318, iteration 2, time: 60.59265685081482, current best obj: -4454736.0.
Starting label pr__ei, seed 603398318, iteration 3, time: 90.4718656539917, current best obj: -4454736.0.
Starting label pr__ei, seed 603398318, iteration 4, time: 127.11311531066895, current best obj: -4454736.0.
Starting label pr__ei, seed 603398318, iteration 5, time: 164.0033643245697, current best obj: -4454736.0.
Starting label pr__ei, seed 603398318, iteration 6, time: 201.00425744056702, current best obj: -4454736.0.
Starting label pr__ei, seed 603398318, iteration 7, time: 238.24094414710999, current best obj: -4454736.0.
Starting label pr__ei, seed 603398318, iteration 8, time: 275.5182502269745, current best obj: -4454736.0.
Starting label pr__ei, seed 603398318, iteration 9, time: 312.9256942272186, current best obj: -4454736.0.
Starting label pr__ei, seed 603398318, iteration 10, time: 350.2801458835602, current best obj: -4454736.0.
Starting label pr__ei, seed 603398318, iteration 11, time: 387.68128514289856, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 12, time: 425.00391125679016, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 13, time: 462.4179964065552, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 14, time: 500.0024046897888, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 15, time: 537.3820512294769, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 16, time: 575.0124850273132, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 17, time: 612.6365144252777, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 18, time: 650.0826780796051, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 19, time: 687.591882944107, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 20, time: 725.0877387523651, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 21, time: 762.701194524765, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 22, time: 800.5705530643463, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 23, time: 845.3741693496704, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 24, time: 890.4150190353394, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 25, time: 935.8242802619934, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 26, time: 981.1067805290222, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 27, time: 1026.488114118576, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 28, time: 1072.5657036304474, current best obj: -4139894.0.
Starting label pr__ei, seed 603398318, iteration 29, time: 1118.781137228012, current best obj: -4139894.0.
