Starting label pr__ei, seed 356027826, iteration 0, time: 0.00013685226440429688, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 1, time: 33.49445033073425, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 2, time: 66.28125596046448, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 3, time: 98.2005980014801, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 4, time: 138.755601644516, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 5, time: 178.91773629188538, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 6, time: 216.65103125572205, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 7, time: 255.30363154411316, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 8, time: 295.8759078979492, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 9, time: 336.59140968322754, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 10, time: 377.2288691997528, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 11, time: 418.17809200286865, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 12, time: 457.9828448295593, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 13, time: 499.336865901947, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 14, time: 539.910647392273, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 15, time: 577.9958946704865, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 16, time: 615.5633854866028, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 17, time: 653.116099357605, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 18, time: 690.7233855724335, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 19, time: 728.2675311565399, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 20, time: 766.1436116695404, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 21, time: 803.9656076431274, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 22, time: 842.4442892074585, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 23, time: 887.2397470474243, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 24, time: 932.7156682014465, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 25, time: 978.2213456630707, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 26, time: 1023.5468237400055, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 27, time: 1069.3063309192657, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 28, time: 1115.4656357765198, current best obj: -4153578.0.
Starting label pr__ei, seed 356027826, iteration 29, time: 1162.1306807994843, current best obj: -4153578.0.
