Starting label pr__ei, seed 828092972, iteration 0, time: 0.00016927719116210938, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 1, time: 33.76933765411377, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 2, time: 65.30717778205872, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 3, time: 98.51867628097534, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 4, time: 137.89418530464172, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 5, time: 178.64515948295593, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 6, time: 217.03574967384338, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 7, time: 257.22893166542053, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 8, time: 297.6220510005951, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 9, time: 337.4762041568756, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 10, time: 375.8760209083557, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 11, time: 415.8902039527893, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 12, time: 455.32169675827026, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 13, time: 495.57115840911865, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 14, time: 533.6043839454651, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 15, time: 571.0134234428406, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 16, time: 608.5644483566284, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 17, time: 646.3745868206024, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 18, time: 683.7451298236847, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 19, time: 721.367297410965, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 20, time: 759.1261806488037, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 21, time: 796.9876592159271, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 22, time: 834.9092104434967, current best obj: -4153578.0.
Starting label pr__ei, seed 828092972, iteration 23, time: 879.7226777076721, current best obj: -4101548.0.
Starting label pr__ei, seed 828092972, iteration 24, time: 924.6467773914337, current best obj: -4101548.0.
Starting label pr__ei, seed 828092972, iteration 25, time: 969.9816493988037, current best obj: -4101548.0.
Starting label pr__ei, seed 828092972, iteration 26, time: 1015.337140083313, current best obj: -4101548.0.
Starting label pr__ei, seed 828092972, iteration 27, time: 1060.6943244934082, current best obj: -4101548.0.
Starting label pr__ei, seed 828092972, iteration 28, time: 1106.6710424423218, current best obj: -4101548.0.
Starting label pr__ei, seed 828092972, iteration 29, time: 1153.1216778755188, current best obj: -4101548.0.
