Starting label pr__ei, seed 721423532, iteration 0, time: 0.00013566017150878906, current best obj: -4502400.0.
Starting label pr__ei, seed 721423532, iteration 1, time: 30.928898334503174, current best obj: -4502400.0.
Starting label pr__ei, seed 721423532, iteration 2, time: 61.28128743171692, current best obj: -4502400.0.
Starting label pr__ei, seed 721423532, iteration 3, time: 91.6579270362854, current best obj: -4502400.0.
Starting label pr__ei, seed 721423532, iteration 4, time: 128.39117860794067, current best obj: -4502400.0.
Starting label pr__ei, seed 721423532, iteration 5, time: 165.45727944374084, current best obj: -4502400.0.
Starting label pr__ei, seed 721423532, iteration 6, time: 202.57742261886597, current best obj: -4502400.0.
Starting label pr__ei, seed 721423532, iteration 7, time: 239.67329478263855, current best obj: -4502400.0.
Starting label pr__ei, seed 721423532, iteration 8, time: 276.8639450073242, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 9, time: 314.0864670276642, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 10, time: 351.3459413051605, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 11, time: 388.61544489860535, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 12, time: 425.74245381355286, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 13, time: 463.2000448703766, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 14, time: 500.5402431488037, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 15, time: 537.9421899318695, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 16, time: 575.3555006980896, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 17, time: 612.6967709064484, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 18, time: 650.0350320339203, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 19, time: 687.440664768219, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 20, time: 724.9848487377167, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 21, time: 762.4618508815765, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 22, time: 803.7096745967865, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 23, time: 852.5531394481659, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 24, time: 898.6683807373047, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 25, time: 946.6539676189423, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 26, time: 994.2192807197571, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 27, time: 1040.3620722293854, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 28, time: 1090.4849178791046, current best obj: -4133976.0.
Starting label pr__ei, seed 721423532, iteration 29, time: 1140.3945281505585, current best obj: -4133976.0.
