Starting label pr__ei, seed 40655150, iteration 0, time: 0.00014519691467285156, current best obj: -4446390.0.
Starting label pr__ei, seed 40655150, iteration 1, time: 30.807382583618164, current best obj: -4446390.0.
Starting label pr__ei, seed 40655150, iteration 2, time: 60.89451718330383, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 3, time: 91.04223394393921, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 4, time: 127.64969754219055, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 5, time: 164.55439639091492, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 6, time: 201.67060685157776, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 7, time: 238.82628417015076, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 8, time: 276.08191657066345, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 9, time: 313.23113656044006, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 10, time: 350.3880627155304, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 11, time: 387.6323313713074, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 12, time: 424.84332180023193, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 13, time: 462.2151868343353, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 14, time: 499.5234303474426, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 15, time: 536.679062128067, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 16, time: 573.958943605423, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 17, time: 611.3389630317688, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 18, time: 648.5050177574158, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 19, time: 685.7485520839691, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 20, time: 723.1904904842377, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 21, time: 760.6853818893433, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 22, time: 798.2573640346527, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 23, time: 843.013295173645, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 24, time: 888.0470066070557, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 25, time: 933.1504008769989, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 26, time: 978.0369560718536, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 27, time: 1023.4905211925507, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 28, time: 1069.6634747982025, current best obj: -4380688.0.
Starting label pr__ei, seed 40655150, iteration 29, time: 1115.933942079544, current best obj: -4380688.0.
