Starting label pr__ei, seed 66983577, iteration 0, time: 0.00015163421630859375, current best obj: -inf.
Starting label pr__ei, seed 66983577, iteration 1, time: 42.86890125274658, current best obj: -inf.
Starting label pr__ei, seed 66983577, iteration 2, time: 82.92228150367737, current best obj: -inf.
Starting label pr__ei, seed 66983577, iteration 3, time: 126.88524508476257, current best obj: -inf.
Starting label pr__ei, seed 66983577, iteration 4, time: 194.3101990222931, current best obj: -inf.
Starting label pr__ei, seed 66983577, iteration 5, time: 260.85332226753235, current best obj: -4446390.0.
Starting label pr__ei, seed 66983577, iteration 6, time: 327.57209610939026, current best obj: -4446390.0.
Starting label pr__ei, seed 66983577, iteration 7, time: 393.95667552948, current best obj: -4446390.0.
Starting label pr__ei, seed 66983577, iteration 8, time: 462.6652054786682, current best obj: -4446390.0.
Starting label pr__ei, seed 66983577, iteration 9, time: 530.9078588485718, current best obj: -4446390.0.
Starting label pr__ei, seed 66983577, iteration 10, time: 606.1675736904144, current best obj: -4446390.0.
Starting label pr__ei, seed 66983577, iteration 11, time: 674.2819879055023, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 12, time: 739.6374130249023, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 13, time: 807.0933158397675, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 14, time: 879.0994427204132, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 15, time: 950.3636147975922, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 16, time: 1027.2444739341736, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 17, time: 1099.5725417137146, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 18, time: 1174.3717920780182, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 19, time: 1244.5444507598877, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 20, time: 1311.9000248908997, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 21, time: 1384.9573957920074, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 22, time: 1432.5983855724335, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 23, time: 1477.1131300926208, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 24, time: 1522.0998883247375, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 25, time: 1568.1570510864258, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 26, time: 1613.3205535411835, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 27, time: 1658.461405992508, current best obj: -4209370.0.
Starting label pr__ei, seed 66983577, iteration 28, time: 1704.1303040981293, current best obj: -4133976.0.
Starting label pr__ei, seed 66983577, iteration 29, time: 1750.2659475803375, current best obj: -4133976.0.
