Starting label pr__ei, seed 271804876, iteration 0, time: 0.00013589859008789062, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 1, time: 30.949169874191284, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 2, time: 61.12818956375122, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 3, time: 91.49867153167725, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 4, time: 128.3579227924347, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 5, time: 165.3878834247589, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 6, time: 202.22958779335022, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 7, time: 239.5376524925232, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 8, time: 276.90894079208374, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 9, time: 314.21818113327026, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 10, time: 351.6789803504944, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 11, time: 389.30237460136414, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 12, time: 426.74897480010986, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 13, time: 464.25838017463684, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 14, time: 502.1935408115387, current best obj: -4133976.0.
Starting label pr__ei, seed 271804876, iteration 15, time: 539.7062482833862, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 16, time: 577.1866121292114, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 17, time: 614.8681747913361, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 18, time: 652.5164313316345, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 19, time: 690.0773677825928, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 20, time: 727.6699175834656, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 21, time: 768.5680303573608, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 22, time: 810.2182450294495, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 23, time: 856.3891839981079, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 24, time: 904.5128836631775, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 25, time: 953.5277853012085, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 26, time: 1001.3199849128723, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 27, time: 1050.7083065509796, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 28, time: 1101.5432934761047, current best obj: -4101548.0.
Starting label pr__ei, seed 271804876, iteration 29, time: 1152.2840242385864, current best obj: -4101548.0.
