Starting label pr__ei, seed 535530853, iteration 0, time: 0.00018405914306640625, current best obj: -54264.0.
Starting label pr__ei, seed 535530853, iteration 1, time: 59.06895112991333, current best obj: -54264.0.
Starting label pr__ei, seed 535530853, iteration 2, time: 110.80120086669922, current best obj: -54264.0.
Starting label pr__ei, seed 535530853, iteration 3, time: 165.82840847969055, current best obj: -54264.0.
Starting label pr__ei, seed 535530853, iteration 4, time: 219.57026314735413, current best obj: -54264.0.
Starting label pr__ei, seed 535530853, iteration 5, time: 269.4854907989502, current best obj: -54264.0.
Starting label pr__ei, seed 535530853, iteration 6, time: 323.365651845932, current best obj: -54264.0.
Starting label pr__ei, seed 535530853, iteration 7, time: 379.7322132587433, current best obj: -54264.0.
Starting label pr__ei, seed 535530853, iteration 8, time: 436.7868821620941, current best obj: -54264.0.
Starting label pr__ei, seed 535530853, iteration 9, time: 495.1080913543701, current best obj: -52296.0.
Starting label pr__ei, seed 535530853, iteration 10, time: 554.6216042041779, current best obj: -50020.0.
Starting label pr__ei, seed 535530853, iteration 11, time: 612.6314558982849, current best obj: -50020.0.
Starting label pr__ei, seed 535530853, iteration 12, time: 667.3532695770264, current best obj: -50020.0.
Starting label pr__ei, seed 535530853, iteration 13, time: 723.0518627166748, current best obj: -50020.0.
Starting label pr__ei, seed 535530853, iteration 14, time: 774.4967968463898, current best obj: -50020.0.
Starting label pr__ei, seed 535530853, iteration 15, time: 831.8776588439941, current best obj: -50020.0.
Starting label pr__ei, seed 535530853, iteration 16, time: 891.8833627700806, current best obj: -50020.0.
Starting label pr__ei, seed 535530853, iteration 17, time: 952.4854159355164, current best obj: -50020.0.
Starting label pr__ei, seed 535530853, iteration 18, time: 1012.9923691749573, current best obj: -46536.0.
Starting label pr__ei, seed 535530853, iteration 19, time: 1073.0626106262207, current best obj: -43845.0.
Starting label pr__ei, seed 535530853, iteration 20, time: 1136.233959197998, current best obj: -43845.0.
Starting label pr__ei, seed 535530853, iteration 21, time: 1189.9247951507568, current best obj: -43845.0.
Starting label pr__ei, seed 535530853, iteration 22, time: 1242.8392298221588, current best obj: -43845.0.
Starting label pr__ei, seed 535530853, iteration 23, time: 1303.9121704101562, current best obj: -43845.0.
Starting label pr__ei, seed 535530853, iteration 24, time: 1373.8476030826569, current best obj: -43845.0.
Starting label pr__ei, seed 535530853, iteration 25, time: 1443.6375908851624, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 26, time: 1515.3604521751404, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 27, time: 1591.2977211475372, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 28, time: 1666.24555850029, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 29, time: 1730.4716393947601, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 30, time: 1792.0236315727234, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 31, time: 1858.072405576706, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 32, time: 1931.7940990924835, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 33, time: 2006.643580198288, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 34, time: 2084.353230714798, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 35, time: 2159.3859276771545, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 36, time: 2228.0725395679474, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 37, time: 2295.124969959259, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 38, time: 2361.2041845321655, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 39, time: 2434.744765520096, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 40, time: 2512.198821544647, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 41, time: 2587.7478618621826, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 42, time: 2661.11687874794, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 43, time: 2729.736152410507, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 44, time: 2803.5860249996185, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 45, time: 2875.190454483032, current best obj: -42909.0.
Starting label pr__ei, seed 535530853, iteration 46, time: 2944.7698624134064, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 47, time: 3018.6506218910217, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 48, time: 3093.642326116562, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 49, time: 3164.477683067322, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 50, time: 3235.7407047748566, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 51, time: 3313.532241821289, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 52, time: 3388.940092563629, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 53, time: 3463.1937675476074, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 54, time: 3538.934149503708, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 55, time: 3611.1907303333282, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 56, time: 3685.411029100418, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 57, time: 3761.174416065216, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 58, time: 3839.757308244705, current best obj: -41451.0.
Starting label pr__ei, seed 535530853, iteration 59, time: 3919.4273443222046, current best obj: -41451.0.
