Starting label pr__ei, seed 1936317, iteration 0, time: 0.0001652240753173828, current best obj: -145280.0.
Starting label pr__ei, seed 1936317, iteration 1, time: 43.16455125808716, current best obj: -145280.0.
Starting label pr__ei, seed 1936317, iteration 2, time: 85.62159895896912, current best obj: -145280.0.
Starting label pr__ei, seed 1936317, iteration 3, time: 128.49944257736206, current best obj: -145280.0.
Starting label pr__ei, seed 1936317, iteration 4, time: 171.5286066532135, current best obj: -81530.0.
Starting label pr__ei, seed 1936317, iteration 5, time: 210.14395952224731, current best obj: -81530.0.
Starting label pr__ei, seed 1936317, iteration 6, time: 251.33992910385132, current best obj: -62256.0.
Starting label pr__ei, seed 1936317, iteration 7, time: 293.1633822917938, current best obj: -53340.0.
Starting label pr__ei, seed 1936317, iteration 8, time: 336.7771179676056, current best obj: -49665.0.
Starting label pr__ei, seed 1936317, iteration 9, time: 380.3251910209656, current best obj: -41504.0.
Starting label pr__ei, seed 1936317, iteration 10, time: 425.7586054801941, current best obj: -41504.0.
Starting label pr__ei, seed 1936317, iteration 11, time: 471.81949186325073, current best obj: -41504.0.
Starting label pr__ei, seed 1936317, iteration 12, time: 516.8779697418213, current best obj: -41451.0.
Starting label pr__ei, seed 1936317, iteration 13, time: 559.3565442562103, current best obj: -41451.0.
Starting label pr__ei, seed 1936317, iteration 14, time: 603.068256855011, current best obj: -41451.0.
Starting label pr__ei, seed 1936317, iteration 15, time: 647.5871858596802, current best obj: -41451.0.
Starting label pr__ei, seed 1936317, iteration 16, time: 693.3769874572754, current best obj: -41451.0.
Starting label pr__ei, seed 1936317, iteration 17, time: 738.9476847648621, current best obj: -41451.0.
Starting label pr__ei, seed 1936317, iteration 18, time: 785.3468472957611, current best obj: -41451.0.
Starting label pr__ei, seed 1936317, iteration 19, time: 832.3161096572876, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 20, time: 873.4660894870758, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 21, time: 917.0183401107788, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 22, time: 961.4201817512512, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 23, time: 1014.1678733825684, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 24, time: 1067.874440908432, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 25, time: 1123.0826878547668, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 26, time: 1179.4174790382385, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 27, time: 1227.2045011520386, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 28, time: 1280.5427539348602, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 29, time: 1332.825939655304, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 30, time: 1385.5081202983856, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 31, time: 1438.1216671466827, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 32, time: 1491.7345955371857, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 33, time: 1541.076034784317, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 34, time: 1590.5966699123383, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 35, time: 1642.721307516098, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 36, time: 1710.2290289402008, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 37, time: 1763.6098811626434, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 38, time: 1817.4430282115936, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 39, time: 1868.6926732063293, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 40, time: 1920.8644449710846, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 41, time: 1974.0875182151794, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 42, time: 2037.8690440654755, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 43, time: 2092.5298721790314, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 44, time: 2147.6972835063934, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 45, time: 2198.2967777252197, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 46, time: 2246.4238181114197, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 47, time: 2294.6736290454865, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 48, time: 2343.06445646286, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 49, time: 2389.3353128433228, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 50, time: 2435.7531249523163, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 51, time: 2484.4047968387604, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 52, time: 2534.685457468033, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 53, time: 2587.286673784256, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 54, time: 2634.719472169876, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 55, time: 2681.9740653038025, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 56, time: 2731.934011220932, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 57, time: 2780.1081380844116, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 58, time: 2827.9887623786926, current best obj: -40312.0.
Starting label pr__ei, seed 1936317, iteration 59, time: 2881.6875417232513, current best obj: -40312.0.
