Starting label pr__ei, seed 777717697, iteration 0, time: 0.0001423358917236328, current best obj: -94017.0.
Starting label pr__ei, seed 777717697, iteration 1, time: 42.326231479644775, current best obj: -76120.0.
Starting label pr__ei, seed 777717697, iteration 2, time: 89.48877310752869, current best obj: -56399.0.
Starting label pr__ei, seed 777717697, iteration 3, time: 152.11933946609497, current best obj: -56399.0.
Starting label pr__ei, seed 777717697, iteration 4, time: 221.3494918346405, current best obj: -51000.0.
Starting label pr__ei, seed 777717697, iteration 5, time: 285.29611682891846, current best obj: -51000.0.
Starting label pr__ei, seed 777717697, iteration 6, time: 348.2388324737549, current best obj: -51000.0.
Starting label pr__ei, seed 777717697, iteration 7, time: 414.0330412387848, current best obj: -51000.0.
Starting label pr__ei, seed 777717697, iteration 8, time: 456.5370829105377, current best obj: -42604.0.
Starting label pr__ei, seed 777717697, iteration 9, time: 494.18688440322876, current best obj: -42604.0.
Starting label pr__ei, seed 777717697, iteration 10, time: 536.3510179519653, current best obj: -42604.0.
Starting label pr__ei, seed 777717697, iteration 11, time: 598.053524017334, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 12, time: 657.5362582206726, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 13, time: 703.2088768482208, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 14, time: 741.5175569057465, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 15, time: 784.2510251998901, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 16, time: 860.2194790840149, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 17, time: 936.6167147159576, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 18, time: 1007.5114078521729, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 19, time: 1077.0352873802185, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 20, time: 1138.7389385700226, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 21, time: 1214.016774892807, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 22, time: 1295.241065979004, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 23, time: 1382.6568942070007, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 24, time: 1465.6814396381378, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 25, time: 1553.9859499931335, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 26, time: 1638.1304264068604, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 27, time: 1733.4109599590302, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 28, time: 1827.4168055057526, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 29, time: 1915.3089389801025, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 30, time: 1997.5148034095764, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 31, time: 2082.774199962616, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 32, time: 2165.891556739807, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 33, time: 2249.756344795227, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 34, time: 2337.8407621383667, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 35, time: 2422.7876420021057, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 36, time: 2508.4611370563507, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 37, time: 2593.059089899063, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 38, time: 2680.115293264389, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 39, time: 2768.7553379535675, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 40, time: 2859.2319190502167, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 41, time: 2943.8522658348083, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 42, time: 3032.9798069000244, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 43, time: 3113.5709636211395, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 44, time: 3192.1512076854706, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 45, time: 3270.7673511505127, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 46, time: 3347.9120557308197, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 47, time: 3422.512145757675, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 48, time: 3499.334450483322, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 49, time: 3577.933089017868, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 50, time: 3656.7255120277405, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 51, time: 3734.4325635433197, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 52, time: 3815.4050555229187, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 53, time: 3892.8443574905396, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 54, time: 3972.4327404499054, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 55, time: 4053.9633305072784, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 56, time: 4133.804125547409, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 57, time: 4213.432050228119, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 58, time: 4294.84176492691, current best obj: -41451.0.
Starting label pr__ei, seed 777717697, iteration 59, time: 4378.324959039688, current best obj: -41451.0.
