Starting label pr__ei, seed 871698722, iteration 0, time: 0.0001347064971923828, current best obj: -168397.0.
Starting label pr__ei, seed 871698722, iteration 1, time: 38.24744391441345, current best obj: -168397.0.
Starting label pr__ei, seed 871698722, iteration 2, time: 75.72661757469177, current best obj: -168397.0.
Starting label pr__ei, seed 871698722, iteration 3, time: 113.43254685401917, current best obj: -168397.0.
Starting label pr__ei, seed 871698722, iteration 4, time: 150.973477602005, current best obj: -133008.0.
Starting label pr__ei, seed 871698722, iteration 5, time: 188.43024969100952, current best obj: -114144.0.
Starting label pr__ei, seed 871698722, iteration 6, time: 226.3203148841858, current best obj: -72060.0.
Starting label pr__ei, seed 871698722, iteration 7, time: 264.24459052085876, current best obj: -55286.0.
Starting label pr__ei, seed 871698722, iteration 8, time: 301.8662145137787, current best obj: -49665.0.
Starting label pr__ei, seed 871698722, iteration 9, time: 339.9522225856781, current best obj: -49665.0.
Starting label pr__ei, seed 871698722, iteration 10, time: 378.106662273407, current best obj: -49665.0.
Starting label pr__ei, seed 871698722, iteration 11, time: 415.984655380249, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 12, time: 454.22037291526794, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 13, time: 492.397305727005, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 14, time: 530.4096210002899, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 15, time: 569.0496625900269, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 16, time: 607.2897779941559, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 17, time: 646.0422487258911, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 18, time: 685.1561489105225, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 19, time: 723.6031227111816, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 20, time: 762.3719711303711, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 21, time: 801.1140599250793, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 22, time: 839.7435290813446, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 23, time: 883.6388163566589, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 24, time: 927.9754943847656, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 25, time: 972.5720834732056, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 26, time: 1017.4148209095001, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 27, time: 1062.7676565647125, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 28, time: 1108.1142580509186, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 29, time: 1153.3369553089142, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 30, time: 1198.827350616455, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 31, time: 1244.462368965149, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 32, time: 1289.7708899974823, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 33, time: 1335.5386927127838, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 34, time: 1381.9458513259888, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 35, time: 1427.9840776920319, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 36, time: 1474.575487613678, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 37, time: 1521.0283453464508, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 38, time: 1567.8585255146027, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 39, time: 1614.4419853687286, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 40, time: 1661.6256816387177, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 41, time: 1708.9195086956024, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 42, time: 1756.6210536956787, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 43, time: 1804.2827546596527, current best obj: -41524.0.
Starting label pr__ei, seed 871698722, iteration 44, time: 1852.0982615947723, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 45, time: 1900.0774142742157, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 46, time: 1948.346066236496, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 47, time: 1997.5959622859955, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 48, time: 2047.0368592739105, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 49, time: 2094.201811313629, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 50, time: 2141.641740322113, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 51, time: 2189.096835374832, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 52, time: 2236.871283531189, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 53, time: 2284.682628631592, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 54, time: 2332.7073628902435, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 55, time: 2380.758031845093, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 56, time: 2429.0061962604523, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 57, time: 2477.3489305973053, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 58, time: 2525.9421076774597, current best obj: -41451.0.
Starting label pr__ei, seed 871698722, iteration 59, time: 2574.7463850975037, current best obj: -41451.0.
