Starting label pr__ei, seed 651814886, iteration 0, time: 0.0001780986785888672, current best obj: -81045.0.
Starting label pr__ei, seed 651814886, iteration 1, time: 54.711180686950684, current best obj: -81045.0.
Starting label pr__ei, seed 651814886, iteration 2, time: 112.21201038360596, current best obj: -81045.0.
Starting label pr__ei, seed 651814886, iteration 3, time: 169.80379962921143, current best obj: -81045.0.
Starting label pr__ei, seed 651814886, iteration 4, time: 222.23710107803345, current best obj: -53152.0.
Starting label pr__ei, seed 651814886, iteration 5, time: 277.64614057540894, current best obj: -51387.0.
Starting label pr__ei, seed 651814886, iteration 6, time: 332.57125186920166, current best obj: -51387.0.
Starting label pr__ei, seed 651814886, iteration 7, time: 391.0742506980896, current best obj: -51387.0.
Starting label pr__ei, seed 651814886, iteration 8, time: 444.4595584869385, current best obj: -51387.0.
Starting label pr__ei, seed 651814886, iteration 9, time: 498.3953070640564, current best obj: -51387.0.
Starting label pr__ei, seed 651814886, iteration 10, time: 552.0573356151581, current best obj: -51387.0.
Starting label pr__ei, seed 651814886, iteration 11, time: 610.1683745384216, current best obj: -51387.0.
Starting label pr__ei, seed 651814886, iteration 12, time: 670.2469086647034, current best obj: -51387.0.
Starting label pr__ei, seed 651814886, iteration 13, time: 727.887574672699, current best obj: -51387.0.
Starting label pr__ei, seed 651814886, iteration 14, time: 780.3173892498016, current best obj: -51387.0.
Starting label pr__ei, seed 651814886, iteration 15, time: 839.555347442627, current best obj: -51387.0.
Starting label pr__ei, seed 651814886, iteration 16, time: 892.4760701656342, current best obj: -51387.0.
Starting label pr__ei, seed 651814886, iteration 17, time: 945.0250940322876, current best obj: -42604.0.
Starting label pr__ei, seed 651814886, iteration 18, time: 1002.3906590938568, current best obj: -42604.0.
Starting label pr__ei, seed 651814886, iteration 19, time: 1058.9543347358704, current best obj: -41451.0.
Starting label pr__ei, seed 651814886, iteration 20, time: 1117.81414437294, current best obj: -41451.0.
Starting label pr__ei, seed 651814886, iteration 21, time: 1180.1912081241608, current best obj: -41451.0.
Starting label pr__ei, seed 651814886, iteration 22, time: 1241.0049576759338, current best obj: -41451.0.
Starting label pr__ei, seed 651814886, iteration 23, time: 1305.3374543190002, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 24, time: 1367.9006729125977, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 25, time: 1427.0824506282806, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 26, time: 1490.8734114170074, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 27, time: 1561.2064907550812, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 28, time: 1632.4297888278961, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 29, time: 1706.593555688858, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 30, time: 1781.1712753772736, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 31, time: 1845.2275981903076, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 32, time: 1907.6157286167145, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 33, time: 1971.9157865047455, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 34, time: 2043.824399471283, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 35, time: 2114.8822560310364, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 36, time: 2190.1638040542603, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 37, time: 2265.2080821990967, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 38, time: 2338.2745485305786, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 39, time: 2402.626724720001, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 40, time: 2467.0618934631348, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 41, time: 2537.0212247371674, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 42, time: 2611.242904186249, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 43, time: 2685.3950567245483, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 44, time: 2762.6527750492096, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 45, time: 2832.551008939743, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 46, time: 2905.6182672977448, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 47, time: 2970.758201599121, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 48, time: 3043.951705932617, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 49, time: 3113.3163511753082, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 50, time: 3191.1858167648315, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 51, time: 3271.3655252456665, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 52, time: 3345.082424879074, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 53, time: 3421.570788383484, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 54, time: 3498.951763868332, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 55, time: 3571.382206916809, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 56, time: 3647.9581863880157, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 57, time: 3728.604184627533, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 58, time: 3802.3612761497498, current best obj: -40638.0.
Starting label pr__ei, seed 651814886, iteration 59, time: 3878.972001552582, current best obj: -40638.0.
