Starting label pr__ei, seed 606958823, iteration 0, time: 0.00016808509826660156, current best obj: -78948.0.
Starting label pr__ei, seed 606958823, iteration 1, time: 49.22038269042969, current best obj: -74274.0.
Starting label pr__ei, seed 606958823, iteration 2, time: 94.87922835350037, current best obj: -74274.0.
Starting label pr__ei, seed 606958823, iteration 3, time: 140.8391444683075, current best obj: -70458.0.
Starting label pr__ei, seed 606958823, iteration 4, time: 187.828280210495, current best obj: -66840.0.
Starting label pr__ei, seed 606958823, iteration 5, time: 233.78553819656372, current best obj: -66840.0.
Starting label pr__ei, seed 606958823, iteration 6, time: 281.8185062408447, current best obj: -66840.0.
Starting label pr__ei, seed 606958823, iteration 7, time: 328.4191529750824, current best obj: -66840.0.
Starting label pr__ei, seed 606958823, iteration 8, time: 374.55761313438416, current best obj: -57342.0.
Starting label pr__ei, seed 606958823, iteration 9, time: 422.20785689353943, current best obj: -42909.0.
Starting label pr__ei, seed 606958823, iteration 10, time: 468.89560866355896, current best obj: -42909.0.
Starting label pr__ei, seed 606958823, iteration 11, time: 517.192497253418, current best obj: -42909.0.
Starting label pr__ei, seed 606958823, iteration 12, time: 565.2542507648468, current best obj: -42604.0.
Starting label pr__ei, seed 606958823, iteration 13, time: 612.9029071331024, current best obj: -42084.0.
Starting label pr__ei, seed 606958823, iteration 14, time: 660.6585221290588, current best obj: -41529.0.
Starting label pr__ei, seed 606958823, iteration 15, time: 708.6375076770782, current best obj: -41529.0.
Starting label pr__ei, seed 606958823, iteration 16, time: 756.7303736209869, current best obj: -41529.0.
Starting label pr__ei, seed 606958823, iteration 17, time: 806.5657720565796, current best obj: -41529.0.
Starting label pr__ei, seed 606958823, iteration 18, time: 856.2198071479797, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 19, time: 903.557843208313, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 20, time: 953.2809464931488, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 21, time: 1002.6582071781158, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 22, time: 1050.275951385498, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 23, time: 1107.118819475174, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 24, time: 1164.3570353984833, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 25, time: 1219.8607621192932, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 26, time: 1278.4378943443298, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 27, time: 1333.1252264976501, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 28, time: 1390.971718788147, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 29, time: 1449.6121385097504, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 30, time: 1507.5309257507324, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 31, time: 1565.386019229889, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 32, time: 1621.6266701221466, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 33, time: 1681.6360821723938, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 34, time: 1737.908648967743, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 35, time: 1796.4751546382904, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 36, time: 1854.427321434021, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 37, time: 1912.0744743347168, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 38, time: 1972.8359789848328, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 39, time: 2031.7460198402405, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 40, time: 2090.8618426322937, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 41, time: 2151.057967185974, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 42, time: 2212.740323781967, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 43, time: 2274.576624393463, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 44, time: 2335.1406466960907, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 45, time: 2396.418889284134, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 46, time: 2456.874281644821, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 47, time: 2516.6868014335632, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 48, time: 2577.458919763565, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 49, time: 2636.042685031891, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 50, time: 2695.941328048706, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 51, time: 2755.598711013794, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 52, time: 2814.0109326839447, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 53, time: 2875.4819283485413, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 54, time: 2937.046807050705, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 55, time: 2996.875318288803, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 56, time: 3057.7694573402405, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 57, time: 3120.906853914261, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 58, time: 3184.577959060669, current best obj: -41451.0.
Starting label pr__ei, seed 606958823, iteration 59, time: 3245.231202363968, current best obj: -41451.0.
