Starting label pr__ei, seed 86595772, iteration 0, time: 0.00019168853759765625, current best obj: -115620.0.
Starting label pr__ei, seed 86595772, iteration 1, time: 57.680177211761475, current best obj: -115620.0.
Starting label pr__ei, seed 86595772, iteration 2, time: 101.12656617164612, current best obj: -113282.0.
Starting label pr__ei, seed 86595772, iteration 3, time: 145.02430701255798, current best obj: -113282.0.
Starting label pr__ei, seed 86595772, iteration 4, time: 189.38021612167358, current best obj: -113282.0.
Starting label pr__ei, seed 86595772, iteration 5, time: 234.08244919776917, current best obj: -113282.0.
Starting label pr__ei, seed 86595772, iteration 6, time: 282.7885298728943, current best obj: -104112.0.
Starting label pr__ei, seed 86595772, iteration 7, time: 328.60880851745605, current best obj: -92312.0.
Starting label pr__ei, seed 86595772, iteration 8, time: 372.8932981491089, current best obj: -76200.0.
Starting label pr__ei, seed 86595772, iteration 9, time: 416.52874779701233, current best obj: -76200.0.
Starting label pr__ei, seed 86595772, iteration 10, time: 460.8819410800934, current best obj: -76200.0.
Starting label pr__ei, seed 86595772, iteration 11, time: 506.8161017894745, current best obj: -68485.0.
Starting label pr__ei, seed 86595772, iteration 12, time: 560.7793092727661, current best obj: -68485.0.
Starting label pr__ei, seed 86595772, iteration 13, time: 604.9319162368774, current best obj: -42604.0.
Starting label pr__ei, seed 86595772, iteration 14, time: 649.6368312835693, current best obj: -42604.0.
Starting label pr__ei, seed 86595772, iteration 15, time: 695.0875246524811, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 16, time: 740.5153002738953, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 17, time: 787.114798784256, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 18, time: 835.059632062912, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 19, time: 881.9680314064026, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 20, time: 926.409707069397, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 21, time: 972.1168854236603, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 22, time: 1018.6824176311493, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 23, time: 1069.92942404747, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 24, time: 1121.8066473007202, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 25, time: 1175.0423693656921, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 26, time: 1228.2671637535095, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 27, time: 1281.7581434249878, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 28, time: 1336.0515658855438, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 29, time: 1391.4527909755707, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 30, time: 1446.9400939941406, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 31, time: 1501.9807531833649, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 32, time: 1555.9509160518646, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 33, time: 1610.2609219551086, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 34, time: 1664.7453746795654, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 35, time: 1719.5344479084015, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 36, time: 1773.6913392543793, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 37, time: 1829.6774196624756, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 38, time: 1884.4977722167969, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 39, time: 1940.0681114196777, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 40, time: 1995.744871854782, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 41, time: 2051.597154378891, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 42, time: 2105.9835908412933, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 43, time: 2161.0867154598236, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 44, time: 2217.3647351264954, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 45, time: 2274.6216299533844, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 46, time: 2332.1510899066925, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 47, time: 2389.9173974990845, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 48, time: 2447.468321323395, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 49, time: 2502.34130692482, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 50, time: 2557.9230976104736, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 51, time: 2615.0769670009613, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 52, time: 2672.5185976028442, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 53, time: 2728.7364230155945, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 54, time: 2784.773934364319, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 55, time: 2842.9639689922333, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 56, time: 2902.8764848709106, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 57, time: 2959.692420244217, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 58, time: 3017.0105488300323, current best obj: -41451.0.
Starting label pr__ei, seed 86595772, iteration 59, time: 3076.2120113372803, current best obj: -41451.0.
