Starting label pr__ei, seed 66983577, iteration 0, time: 0.00018525123596191406, current best obj: -68088.0.
Starting label pr__ei, seed 66983577, iteration 1, time: 47.76055955886841, current best obj: -68088.0.
Starting label pr__ei, seed 66983577, iteration 2, time: 93.50207686424255, current best obj: -68088.0.
Starting label pr__ei, seed 66983577, iteration 3, time: 138.82975578308105, current best obj: -68088.0.
Starting label pr__ei, seed 66983577, iteration 4, time: 185.01147389411926, current best obj: -51000.0.
Starting label pr__ei, seed 66983577, iteration 5, time: 234.13670992851257, current best obj: -51000.0.
Starting label pr__ei, seed 66983577, iteration 6, time: 283.4575855731964, current best obj: -49665.0.
Starting label pr__ei, seed 66983577, iteration 7, time: 328.88316798210144, current best obj: -41524.0.
Starting label pr__ei, seed 66983577, iteration 8, time: 376.33637499809265, current best obj: -41524.0.
Starting label pr__ei, seed 66983577, iteration 9, time: 421.90993666648865, current best obj: -41524.0.
Starting label pr__ei, seed 66983577, iteration 10, time: 468.9408826828003, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 11, time: 517.6189522743225, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 12, time: 566.9665215015411, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 13, time: 615.7755913734436, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 14, time: 663.3197855949402, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 15, time: 710.7355635166168, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 16, time: 759.0767452716827, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 17, time: 809.1544826030731, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 18, time: 856.5703926086426, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 19, time: 906.0728855133057, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 20, time: 956.2087125778198, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 21, time: 1005.6404118537903, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 22, time: 1054.4302549362183, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 23, time: 1108.2253844738007, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 24, time: 1163.8962252140045, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 25, time: 1223.0764689445496, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 26, time: 1277.5193994045258, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 27, time: 1334.3855295181274, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 28, time: 1392.9401271343231, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 29, time: 1452.0706400871277, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 30, time: 1507.1343088150024, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 31, time: 1578.6248888969421, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 32, time: 1648.8191697597504, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 33, time: 1715.7558126449585, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 34, time: 1773.2272427082062, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 35, time: 1830.6284821033478, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 36, time: 1887.2811584472656, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 37, time: 1946.0581245422363, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 38, time: 2003.5112254619598, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 39, time: 2060.7630004882812, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 40, time: 2119.294874191284, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 41, time: 2177.95716881752, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 42, time: 2241.9577164649963, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 43, time: 2305.5957605838776, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 44, time: 2363.139435529709, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 45, time: 2423.8865826129913, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 46, time: 2482.8596427440643, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 47, time: 2543.011102437973, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 48, time: 2601.435338973999, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 49, time: 2676.953248023987, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 50, time: 2735.582265138626, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 51, time: 2793.161422252655, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 52, time: 2850.009032726288, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 53, time: 2908.573482990265, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 54, time: 2964.931599378586, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 55, time: 3026.3497927188873, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 56, time: 3103.8227756023407, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 57, time: 3166.977451324463, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 58, time: 3225.1089417934418, current best obj: -41451.0.
Starting label pr__ei, seed 66983577, iteration 59, time: 3282.845943927765, current best obj: -41451.0.
