Starting label pr__ei, seed 826869497, iteration 0, time: 0.00017499923706054688, current best obj: -136480.0.
Starting label pr__ei, seed 826869497, iteration 1, time: 46.98630404472351, current best obj: -136480.0.
Starting label pr__ei, seed 826869497, iteration 2, time: 91.35737490653992, current best obj: -136480.0.
Starting label pr__ei, seed 826869497, iteration 3, time: 137.29337978363037, current best obj: -64210.0.
Starting label pr__ei, seed 826869497, iteration 4, time: 185.54939317703247, current best obj: -64210.0.
Starting label pr__ei, seed 826869497, iteration 5, time: 233.2528853416443, current best obj: -61747.0.
Starting label pr__ei, seed 826869497, iteration 6, time: 280.0738000869751, current best obj: -61747.0.
Starting label pr__ei, seed 826869497, iteration 7, time: 325.69219875335693, current best obj: -50776.0.
Starting label pr__ei, seed 826869497, iteration 8, time: 372.1828365325928, current best obj: -50776.0.
Starting label pr__ei, seed 826869497, iteration 9, time: 418.9231503009796, current best obj: -50776.0.
Starting label pr__ei, seed 826869497, iteration 10, time: 465.7836186885834, current best obj: -50776.0.
Starting label pr__ei, seed 826869497, iteration 11, time: 512.4294898509979, current best obj: -45525.0.
Starting label pr__ei, seed 826869497, iteration 12, time: 562.004340171814, current best obj: -45525.0.
Starting label pr__ei, seed 826869497, iteration 13, time: 610.5909161567688, current best obj: -40560.0.
Starting label pr__ei, seed 826869497, iteration 14, time: 657.8853094577789, current best obj: -40560.0.
Starting label pr__ei, seed 826869497, iteration 15, time: 705.0011639595032, current best obj: -40560.0.
Starting label pr__ei, seed 826869497, iteration 16, time: 755.0746710300446, current best obj: -40560.0.
Starting label pr__ei, seed 826869497, iteration 17, time: 803.3073043823242, current best obj: -40560.0.
Starting label pr__ei, seed 826869497, iteration 18, time: 852.8256011009216, current best obj: -40560.0.
Starting label pr__ei, seed 826869497, iteration 19, time: 901.7690992355347, current best obj: -40560.0.
Starting label pr__ei, seed 826869497, iteration 20, time: 951.4065027236938, current best obj: -40560.0.
Starting label pr__ei, seed 826869497, iteration 21, time: 999.8777570724487, current best obj: -40560.0.
Starting label pr__ei, seed 826869497, iteration 22, time: 1049.0875883102417, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 23, time: 1106.436767578125, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 24, time: 1164.1139738559723, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 25, time: 1221.9145987033844, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 26, time: 1282.8803145885468, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 27, time: 1340.4135999679565, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 28, time: 1399.3670842647552, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 29, time: 1458.323928117752, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 30, time: 1518.3058967590332, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 31, time: 1577.0305852890015, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 32, time: 1637.072548866272, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 33, time: 1694.3910706043243, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 34, time: 1754.316415309906, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 35, time: 1812.9507510662079, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 36, time: 1872.7707858085632, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 37, time: 1933.577278137207, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 38, time: 1996.0827746391296, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 39, time: 2056.4025585651398, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 40, time: 2121.426191329956, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 41, time: 2190.647899389267, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 42, time: 2264.7592811584473, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 43, time: 2338.0904910564423, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 44, time: 2398.7493209838867, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 45, time: 2457.207571744919, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 46, time: 2518.0434279441833, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 47, time: 2583.829195022583, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 48, time: 2657.181455850601, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 49, time: 2729.244420528412, current best obj: -40312.0.
Starting label pr__ei, seed 826869497, iteration 50, time: 2804.9535160064697, current best obj: -40196.0.
Starting label pr__ei, seed 826869497, iteration 51, time: 2883.6126108169556, current best obj: -40196.0.
Starting label pr__ei, seed 826869497, iteration 52, time: 2957.904753923416, current best obj: -40196.0.
Starting label pr__ei, seed 826869497, iteration 53, time: 3026.29128408432, current best obj: -40196.0.
Starting label pr__ei, seed 826869497, iteration 54, time: 3097.945881843567, current best obj: -40196.0.
Starting label pr__ei, seed 826869497, iteration 55, time: 3180.4425041675568, current best obj: -40196.0.
Starting label pr__ei, seed 826869497, iteration 56, time: 3269.714204788208, current best obj: -40196.0.
Starting label pr__ei, seed 826869497, iteration 57, time: 3344.3630244731903, current best obj: -40196.0.
Starting label pr__ei, seed 826869497, iteration 58, time: 3419.6202671527863, current best obj: -40196.0.
Starting label pr__ei, seed 826869497, iteration 59, time: 3493.6204884052277, current best obj: -40196.0.
