Starting label pr__ei, seed 491637291, iteration 0, time: 0.00019598007202148438, current best obj: -117516.0.
Starting label pr__ei, seed 491637291, iteration 1, time: 53.357584953308105, current best obj: -66992.0.
Starting label pr__ei, seed 491637291, iteration 2, time: 105.29402136802673, current best obj: -66992.0.
Starting label pr__ei, seed 491637291, iteration 3, time: 160.42504596710205, current best obj: -42604.0.
Starting label pr__ei, seed 491637291, iteration 4, time: 219.23152041435242, current best obj: -42604.0.
Starting label pr__ei, seed 491637291, iteration 5, time: 274.62835717201233, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 6, time: 327.0303945541382, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 7, time: 382.45986819267273, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 8, time: 438.69246912002563, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 9, time: 492.6008188724518, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 10, time: 550.3852424621582, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 11, time: 604.8407990932465, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 12, time: 654.1350245475769, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 13, time: 701.3594360351562, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 14, time: 750.8039493560791, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 15, time: 798.2931878566742, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 16, time: 845.6848459243774, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 17, time: 892.2486438751221, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 18, time: 951.0248034000397, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 19, time: 1007.9359233379364, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 20, time: 1057.8918852806091, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 21, time: 1105.405019044876, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 22, time: 1154.0134756565094, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 23, time: 1209.0812833309174, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 24, time: 1268.0450384616852, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 25, time: 1336.159265756607, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 26, time: 1404.432672739029, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 27, time: 1480.5162177085876, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 28, time: 1539.2768242359161, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 29, time: 1599.8405528068542, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 30, time: 1662.4270975589752, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 31, time: 1724.5242943763733, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 32, time: 1783.8890872001648, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 33, time: 1847.181429862976, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 34, time: 1916.4875288009644, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 35, time: 1974.5048153400421, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 36, time: 2033.1918637752533, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 37, time: 2096.416758775711, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 38, time: 2168.2759335041046, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 39, time: 2242.464267730713, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 40, time: 2304.812313079834, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 41, time: 2368.673418521881, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 42, time: 2431.0579874515533, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 43, time: 2500.262729406357, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 44, time: 2564.213606595993, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 45, time: 2628.5632350444794, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 46, time: 2691.439246416092, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 47, time: 2751.6468918323517, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 48, time: 2814.8969326019287, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 49, time: 2873.9548234939575, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 50, time: 2934.35658121109, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 51, time: 2996.383410692215, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 52, time: 3056.7682287693024, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 53, time: 3115.364154815674, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 54, time: 3174.364304304123, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 55, time: 3234.943532705307, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 56, time: 3295.402667760849, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 57, time: 3355.759480237961, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 58, time: 3418.9129157066345, current best obj: -41451.0.
Starting label pr__ei, seed 491637291, iteration 59, time: 3482.1547243595123, current best obj: -41451.0.
