Starting label pr__ei, seed 396905615, iteration 0, time: 0.0001456737518310547, current best obj: -179436.0.
Starting label pr__ei, seed 396905615, iteration 1, time: 55.90769147872925, current best obj: -179436.0.
Starting label pr__ei, seed 396905615, iteration 2, time: 110.39464449882507, current best obj: -179436.0.
Starting label pr__ei, seed 396905615, iteration 3, time: 166.61317682266235, current best obj: -172960.0.
Starting label pr__ei, seed 396905615, iteration 4, time: 223.35254859924316, current best obj: -121604.0.
Starting label pr__ei, seed 396905615, iteration 5, time: 280.5020251274109, current best obj: -91036.0.
Starting label pr__ei, seed 396905615, iteration 6, time: 336.8962435722351, current best obj: -88695.0.
Starting label pr__ei, seed 396905615, iteration 7, time: 395.9148859977722, current best obj: -70688.0.
Starting label pr__ei, seed 396905615, iteration 8, time: 456.1462869644165, current best obj: -70574.0.
Starting label pr__ei, seed 396905615, iteration 9, time: 515.498927116394, current best obj: -62898.0.
Starting label pr__ei, seed 396905615, iteration 10, time: 576.4397263526917, current best obj: -51000.0.
Starting label pr__ei, seed 396905615, iteration 11, time: 640.8754692077637, current best obj: -41524.0.
Starting label pr__ei, seed 396905615, iteration 12, time: 704.4713416099548, current best obj: -41524.0.
Starting label pr__ei, seed 396905615, iteration 13, time: 766.7780346870422, current best obj: -41524.0.
Starting label pr__ei, seed 396905615, iteration 14, time: 827.3593382835388, current best obj: -41524.0.
Starting label pr__ei, seed 396905615, iteration 15, time: 890.8568074703217, current best obj: -41524.0.
Starting label pr__ei, seed 396905615, iteration 16, time: 956.1462984085083, current best obj: -41524.0.
Starting label pr__ei, seed 396905615, iteration 17, time: 1039.937852859497, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 18, time: 1130.8094010353088, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 19, time: 1213.982284784317, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 20, time: 1297.4231221675873, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 21, time: 1380.2715361118317, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 22, time: 1465.1066377162933, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 23, time: 1558.0798163414001, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 24, time: 1651.3344237804413, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 25, time: 1743.6142070293427, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 26, time: 1835.4488689899445, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 27, time: 1935.7915215492249, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 28, time: 2034.5172381401062, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 29, time: 2135.949035167694, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 30, time: 2237.5543580055237, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 31, time: 2337.709223985672, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 32, time: 2440.6155734062195, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 33, time: 2541.3799996376038, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 34, time: 2643.8244144916534, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 35, time: 2748.7886865139008, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 36, time: 2852.2559130191803, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 37, time: 2955.0168023109436, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 38, time: 3061.8487915992737, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 39, time: 3164.3509299755096, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 40, time: 3269.0285472869873, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 41, time: 3374.811857700348, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 42, time: 3479.566338300705, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 43, time: 3585.9356536865234, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 44, time: 3691.588394165039, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 45, time: 3800.669051885605, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 46, time: 3918.6285116672516, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 47, time: 4036.895570755005, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 48, time: 4155.207221746445, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 49, time: 4288.932367801666, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 50, time: 4424.7929582595825, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 51, time: 4559.68027806282, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 52, time: 4698.9046721458435, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 53, time: 4825.740358114243, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 54, time: 4946.433541297913, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 55, time: 5067.689128875732, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 56, time: 5191.796357393265, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 57, time: 5311.591840982437, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 58, time: 5438.283898830414, current best obj: -41451.0.
Starting label pr__ei, seed 396905615, iteration 59, time: 5562.9184358119965, current best obj: -41451.0.
