Starting label pr__ei, seed 653870620, iteration 0, time: 0.0001926422119140625, current best obj: -173082.0.
Starting label pr__ei, seed 653870620, iteration 1, time: 51.18267488479614, current best obj: -173082.0.
Starting label pr__ei, seed 653870620, iteration 2, time: 98.09677124023438, current best obj: -173082.0.
Starting label pr__ei, seed 653870620, iteration 3, time: 143.98985695838928, current best obj: -74321.0.
Starting label pr__ei, seed 653870620, iteration 4, time: 188.8701136112213, current best obj: -51387.0.
Starting label pr__ei, seed 653870620, iteration 5, time: 236.52012872695923, current best obj: -51387.0.
Starting label pr__ei, seed 653870620, iteration 6, time: 282.96609592437744, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 7, time: 338.7893385887146, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 8, time: 386.5160160064697, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 9, time: 433.1260049343109, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 10, time: 480.97260212898254, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 11, time: 530.7555720806122, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 12, time: 577.5938048362732, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 13, time: 624.5981957912445, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 14, time: 671.8876261711121, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 15, time: 721.4029393196106, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 16, time: 771.7598345279694, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 17, time: 831.4061019420624, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 18, time: 880.3577864170074, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 19, time: 929.0099067687988, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 20, time: 978.1806793212891, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 21, time: 1030.7733731269836, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 22, time: 1082.8493764400482, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 23, time: 1138.330754518509, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 24, time: 1195.6946885585785, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 25, time: 1254.0755705833435, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 26, time: 1312.8345012664795, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 27, time: 1371.8328409194946, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 28, time: 1428.1493606567383, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 29, time: 1486.7103979587555, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 30, time: 1548.6632688045502, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 31, time: 1613.900042295456, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 32, time: 1672.8762369155884, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 33, time: 1734.4706423282623, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 34, time: 1794.5367271900177, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 35, time: 1857.5532088279724, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 36, time: 1917.831958770752, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 37, time: 1976.9017510414124, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 38, time: 2036.861959695816, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 39, time: 2094.9062383174896, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 40, time: 2154.883460998535, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 41, time: 2212.8757133483887, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 42, time: 2272.457841873169, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 43, time: 2330.9219405651093, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 44, time: 2389.0867261886597, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 45, time: 2447.8364968299866, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 46, time: 2508.8717515468597, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 47, time: 2568.3169939517975, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 48, time: 2629.2249596118927, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 49, time: 2690.29407453537, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 50, time: 2748.483405828476, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 51, time: 2806.733514070511, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 52, time: 2867.2278468608856, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 53, time: 2930.5301654338837, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 54, time: 2990.1222190856934, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 55, time: 3049.6562571525574, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 56, time: 3111.4406068325043, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 57, time: 3171.7801308631897, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 58, time: 3231.500079393387, current best obj: -41451.0.
Starting label pr__ei, seed 653870620, iteration 59, time: 3291.8770365715027, current best obj: -41451.0.
