Starting label pr__ei, seed 661589973, iteration 0, time: 0.00018310546875, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 1, time: 227.3783242702484, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 2, time: 428.6612069606781, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 3, time: 643.790599822998, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 4, time: 847.7401812076569, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 5, time: 1082.4101362228394, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 6, time: 1318.6743397712708, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 7, time: 1573.6740865707397, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 8, time: 1972.9204487800598, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 9, time: 2460.0858278274536, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 10, time: 3001.034631729126, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 11, time: 3548.928842306137, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 12, time: 4124.199763774872, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 13, time: 4685.632860898972, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 14, time: 5227.936941146851, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 15, time: 5972.211745738983, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 16, time: 6827.650892972946, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 17, time: 7661.729670286179, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 18, time: 8574.894733428955, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 19, time: 9597.9618704319, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 20, time: 10699.693738937378, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 21, time: 12036.58464050293, current best obj: -1907.23203874088.
Starting label pr__ei, seed 661589973, iteration 22, time: 13259.237033128738, current best obj: -1907.23203874088.
