Starting label pr__ei, seed 705031299, iteration 0, time: 0.00016164779663085938, current best obj: -1646.15804344761.
Starting label pr__ei, seed 705031299, iteration 1, time: 203.42421746253967, current best obj: -1646.15804344761.
Starting label pr__ei, seed 705031299, iteration 2, time: 374.21356773376465, current best obj: -1646.15804344761.
Starting label pr__ei, seed 705031299, iteration 3, time: 563.1053655147552, current best obj: -1646.15804344761.
Starting label pr__ei, seed 705031299, iteration 4, time: 750.9077842235565, current best obj: -1646.15804344761.
Starting label pr__ei, seed 705031299, iteration 5, time: 963.6121673583984, current best obj: -1646.15804344761.
Starting label pr__ei, seed 705031299, iteration 6, time: 1193.0955171585083, current best obj: -1577.87467322011.
Starting label pr__ei, seed 705031299, iteration 7, time: 1451.952781200409, current best obj: -1577.87467322011.
Starting label pr__ei, seed 705031299, iteration 8, time: 1848.876371383667, current best obj: -1121.37202199025.
Starting label pr__ei, seed 705031299, iteration 9, time: 2313.3018085956573, current best obj: -1121.37202199025.
Starting label pr__ei, seed 705031299, iteration 10, time: 2800.463933467865, current best obj: -1121.37202199025.
Starting label pr__ei, seed 705031299, iteration 11, time: 3311.095110177994, current best obj: -1121.37202199025.
Starting label pr__ei, seed 705031299, iteration 12, time: 3854.548365831375, current best obj: -1121.37202199025.
Starting label pr__ei, seed 705031299, iteration 13, time: 4420.967227935791, current best obj: -1121.37202199025.
Starting label pr__ei, seed 705031299, iteration 14, time: 4978.050465583801, current best obj: -1121.37202199025.
Starting label pr__ei, seed 705031299, iteration 15, time: 5816.557782411575, current best obj: -1084.52021632699.
Starting label pr__ei, seed 705031299, iteration 16, time: 6663.7491109371185, current best obj: -1084.52021632699.
Starting label pr__ei, seed 705031299, iteration 17, time: 7499.172741651535, current best obj: -1084.52021632699.
Starting label pr__ei, seed 705031299, iteration 18, time: 8396.951680898666, current best obj: -1084.52021632699.
Starting label pr__ei, seed 705031299, iteration 19, time: 9397.686024665833, current best obj: -1084.52021632699.
Starting label pr__ei, seed 705031299, iteration 20, time: 10390.956192731857, current best obj: -1084.52021632699.
Starting label pr__ei, seed 705031299, iteration 21, time: 11672.627094507217, current best obj: -1084.52021632699.
Starting label pr__ei, seed 705031299, iteration 22, time: 12875.322830438614, current best obj: -1084.52021632699.
Starting label pr__ei, seed 705031299, iteration 23, time: 14076.864775896072, current best obj: -1084.52021632699.
Starting label pr__ei, seed 705031299, iteration 24, time: 15308.992587804794, current best obj: -1084.52021632699.
