Starting label pr__ei, seed 828092972, iteration 0, time: 0.00016236305236816406, current best obj: -1821.66129035336.
Starting label pr__ei, seed 828092972, iteration 1, time: 203.56923055648804, current best obj: -1821.66129035336.
Starting label pr__ei, seed 828092972, iteration 2, time: 370.5983498096466, current best obj: -1821.66129035336.
Starting label pr__ei, seed 828092972, iteration 3, time: 545.9683799743652, current best obj: -1821.66129035336.
Starting label pr__ei, seed 828092972, iteration 4, time: 747.1443953514099, current best obj: -1821.66129035336.
Starting label pr__ei, seed 828092972, iteration 5, time: 960.6323754787445, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 6, time: 1166.0774512290955, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 7, time: 1388.6182808876038, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 8, time: 1744.3985908031464, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 9, time: 2152.536680698395, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 10, time: 2606.4328286647797, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 11, time: 3036.8327057361603, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 12, time: 3543.782725572586, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 13, time: 4084.912061691284, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 14, time: 4660.6553320884705, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 15, time: 5379.34175491333, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 16, time: 6180.220866680145, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 17, time: 7026.417495727539, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 18, time: 7837.710477590561, current best obj: -1738.00629316675.
Starting label pr__ei, seed 828092972, iteration 19, time: 8762.793182611465, current best obj: -1337.39441634746.
Starting label pr__ei, seed 828092972, iteration 20, time: 9664.494231700897, current best obj: -1337.39441634746.
