Starting label pr__ei, seed 842467026, iteration 0, time: 0.0002989768981933594, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 1, time: 195.70503163337708, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 2, time: 372.1644196510315, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 3, time: 572.5748374462128, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 4, time: 763.4094331264496, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 5, time: 953.6183733940125, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 6, time: 1160.5973370075226, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 7, time: 1372.8214178085327, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 8, time: 1738.9037516117096, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 9, time: 2146.769914150238, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 10, time: 2593.4088201522827, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 11, time: 3073.762268304825, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 12, time: 3586.5251972675323, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 13, time: 4122.02760887146, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 14, time: 4666.350954771042, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 15, time: 5395.415265798569, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 16, time: 6162.476953744888, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 17, time: 6965.573336362839, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 18, time: 7794.40065574646, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 19, time: 8659.531596660614, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 20, time: 9537.597349882126, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 21, time: 10714.495779752731, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 22, time: 11763.24248123169, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 23, time: 12863.060678958893, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 24, time: 14079.603539466858, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 25, time: 15411.987276554108, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 26, time: 16782.263250112534, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 27, time: 18209.96511745453, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 28, time: 19765.969111442566, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 29, time: 21183.75873875618, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 30, time: 22721.144676923752, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 31, time: 24227.12350344658, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 32, time: 25849.174120426178, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 33, time: 27424.164730787277, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 34, time: 29082.04492664337, current best obj: -1092.04724483893.
Starting label pr__ei, seed 842467026, iteration 35, time: 30932.619356393814, current best obj: -1092.04724483893.
