Starting label pr__ei, seed 402665503, iteration 0, time: 0.00018215179443359375, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 1, time: 247.52838110923767, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 2, time: 456.75143551826477, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 3, time: 679.4400696754456, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 4, time: 916.2488086223602, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 5, time: 1164.258311510086, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 6, time: 1421.714182138443, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 7, time: 1694.8636662960052, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 8, time: 2073.7959570884705, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 9, time: 2480.7786383628845, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 10, time: 2916.4882593154907, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 11, time: 3382.973878622055, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 12, time: 3888.526677131653, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 13, time: 4430.0142550468445, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 14, time: 4982.710383892059, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 15, time: 5721.36518073082, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 16, time: 6516.968306064606, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 17, time: 7366.058203935623, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 18, time: 8343.8556599617, current best obj: -1524.17234472671.
Starting label pr__ei, seed 402665503, iteration 19, time: 9339.298353910446, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 20, time: 10296.427750110626, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 21, time: 11648.168352127075, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 22, time: 12826.689561605453, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 23, time: 14036.487806081772, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 24, time: 15285.575087070465, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 25, time: 16584.775660276413, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 26, time: 17912.369760513306, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 27, time: 19326.114360809326, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 28, time: 20738.820987701416, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 29, time: 22232.135223150253, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 30, time: 23782.29619383812, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 31, time: 25359.57539176941, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 32, time: 26976.43797969818, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 33, time: 28587.86986041069, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 34, time: 30300.500712394714, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 35, time: 31966.894744873047, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 36, time: 33704.38499069214, current best obj: -1495.17588234941.
Starting label pr__ei, seed 402665503, iteration 37, time: 35462.798953056335, current best obj: -1495.17588234941.
