Starting label pr__ei, seed 26795135, iteration 0, time: 0.0001850128173828125, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 1, time: 325.0335385799408, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 2, time: 606.2144124507904, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 3, time: 853.8994426727295, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 4, time: 1107.4013056755066, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 5, time: 1384.7686109542847, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 6, time: 1711.7895195484161, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 7, time: 2094.819835424423, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 8, time: 2506.1144869327545, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 9, time: 2934.413322210312, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 10, time: 3371.725353002548, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 11, time: 3851.4213824272156, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 12, time: 4361.7623834609985, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 13, time: 4895.826292514801, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 14, time: 5466.651199579239, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 15, time: 6252.89022231102, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 16, time: 7091.316718816757, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 17, time: 7951.856712341309, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 18, time: 8835.536118268967, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 19, time: 9756.107043743134, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 20, time: 10709.423168420792, current best obj: -2805.73961933811.
Starting label pr__ei, seed 26795135, iteration 21, time: 11974.604637622833, current best obj: -1893.81863711011.
Starting label pr__ei, seed 26795135, iteration 22, time: 13154.126921653748, current best obj: -1892.15127182075.
Starting label pr__ei, seed 26795135, iteration 23, time: 14396.017874240875, current best obj: -1892.15127182075.
Starting label pr__ei, seed 26795135, iteration 24, time: 15708.174619913101, current best obj: -1892.15127182075.
Starting label pr__ei, seed 26795135, iteration 25, time: 17062.657478570938, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 26, time: 18479.755069971085, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 27, time: 19886.646136045456, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 28, time: 21282.69562935829, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 29, time: 22684.503145456314, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 30, time: 23935.887991905212, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 31, time: 25423.049258947372, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 32, time: 26780.021117925644, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 33, time: 28397.734726190567, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 34, time: 30097.61822271347, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 35, time: 31835.084555625916, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 36, time: 33670.72041630745, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 37, time: 35500.53163075447, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 38, time: 37349.164788246155, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 39, time: 39255.86575007439, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 40, time: 41169.780453681946, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 41, time: 43135.44315743446, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 42, time: 45157.835369348526, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 43, time: 47226.40545654297, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 44, time: 49345.04973554611, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 45, time: 51553.72839856148, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 46, time: 53740.252430438995, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 47, time: 55974.792232990265, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 48, time: 58269.7652926445, current best obj: -1519.67372617341.
Starting label pr__ei, seed 26795135, iteration 49, time: 60618.1727809906, current best obj: -811.609334867478.
Starting label pr__ei, seed 26795135, iteration 50, time: 62984.53417301178, current best obj: -811.609334867478.
Starting label pr__ei, seed 26795135, iteration 51, time: 65369.855195999146, current best obj: -811.609334867478.
Starting label pr__ei, seed 26795135, iteration 52, time: 67808.71821165085, current best obj: -811.609334867478.
Starting label pr__ei, seed 26795135, iteration 53, time: 70319.42970371246, current best obj: -811.609334867478.
Starting label pr__ei, seed 26795135, iteration 54, time: 72720.96533894539, current best obj: -811.609334867478.
Starting label pr__ei, seed 26795135, iteration 55, time: 75158.29045677185, current best obj: -811.609334867478.
Starting label pr__ei, seed 26795135, iteration 56, time: 77598.67380595207, current best obj: -811.609334867478.
Starting label pr__ei, seed 26795135, iteration 57, time: 80114.77707982063, current best obj: -811.609334867478.
Starting label pr__ei, seed 26795135, iteration 58, time: 82753.50839018822, current best obj: -811.609334867478.
Starting label pr__ei, seed 26795135, iteration 59, time: 85477.10382342339, current best obj: -811.609334867478.
