Starting label pr__ei, seed 596761961, iteration 0, time: 0.00018835067749023438, current best obj: -1607.7615706892.
Starting label pr__ei, seed 596761961, iteration 1, time: 226.43335843086243, current best obj: -1607.7615706892.
Starting label pr__ei, seed 596761961, iteration 2, time: 403.2823667526245, current best obj: -1273.94375116616.
Starting label pr__ei, seed 596761961, iteration 3, time: 608.5494041442871, current best obj: -1273.94375116616.
Starting label pr__ei, seed 596761961, iteration 4, time: 807.4015135765076, current best obj: -1273.94375116616.
Starting label pr__ei, seed 596761961, iteration 5, time: 1062.4320752620697, current best obj: -1217.34128258493.
Starting label pr__ei, seed 596761961, iteration 6, time: 1345.6078453063965, current best obj: -1217.34128258493.
Starting label pr__ei, seed 596761961, iteration 7, time: 1633.4925146102905, current best obj: -1217.34128258493.
Starting label pr__ei, seed 596761961, iteration 8, time: 2000.1838901042938, current best obj: -1217.34128258493.
Starting label pr__ei, seed 596761961, iteration 9, time: 2409.954322576523, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 10, time: 2847.4976875782013, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 11, time: 3314.7451429367065, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 12, time: 3750.9302349090576, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 13, time: 4190.458343505859, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 14, time: 4622.516422986984, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 15, time: 5315.764653921127, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 16, time: 6072.709992647171, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 17, time: 6773.529403686523, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 18, time: 7583.610268354416, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 19, time: 8455.689707279205, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 20, time: 9381.574882507324, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 21, time: 10539.214900016785, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 22, time: 11551.167042016983, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 23, time: 12733.695889234543, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 24, time: 13833.416674852371, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 25, time: 14986.530593395233, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 26, time: 16277.099881887436, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 27, time: 17501.870402812958, current best obj: -1147.92585717827.
Starting label pr__ei, seed 596761961, iteration 28, time: 18749.0293905735, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 29, time: 20144.559760570526, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 30, time: 21454.943518400192, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 31, time: 22807.906183242798, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 32, time: 24263.565859794617, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 33, time: 25709.0825111866, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 34, time: 27319.71320939064, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 35, time: 28862.153076648712, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 36, time: 30524.597912073135, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 37, time: 32162.637140750885, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 38, time: 33885.79185271263, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 39, time: 35593.10885167122, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 40, time: 37353.10327935219, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 41, time: 39136.39459872246, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 42, time: 40952.406259059906, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 43, time: 42827.3571164608, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 44, time: 44791.36832809448, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 45, time: 46720.51009559631, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 46, time: 48757.32045173645, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 47, time: 50755.471591472626, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 48, time: 52926.603279829025, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 49, time: 55014.19220137596, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 50, time: 57215.05311250687, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 51, time: 59452.984973192215, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 52, time: 61681.369529008865, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 53, time: 63944.15582752228, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 54, time: 66108.03932857513, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 55, time: 68293.94939613342, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 56, time: 70523.10278439522, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 57, time: 72810.69932365417, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 58, time: 75160.4297542572, current best obj: -1095.31851028156.
Starting label pr__ei, seed 596761961, iteration 59, time: 77538.67448353767, current best obj: -1095.31851028156.
