Starting label pr__ei, seed 436380271, iteration 0, time: 0.00016546249389648438, current best obj: -1917.45068462751.
Starting label pr__ei, seed 436380271, iteration 1, time: 250.60901284217834, current best obj: -1917.45068462751.
Starting label pr__ei, seed 436380271, iteration 2, time: 462.6245892047882, current best obj: -1917.45068462751.
Starting label pr__ei, seed 436380271, iteration 3, time: 692.7703287601471, current best obj: -1801.53670804932.
Starting label pr__ei, seed 436380271, iteration 4, time: 935.1482636928558, current best obj: -1801.53670804932.
Starting label pr__ei, seed 436380271, iteration 5, time: 1194.8360867500305, current best obj: -1801.53670804932.
Starting label pr__ei, seed 436380271, iteration 6, time: 1464.261123418808, current best obj: -1801.53670804932.
Starting label pr__ei, seed 436380271, iteration 7, time: 1683.7275085449219, current best obj: -1347.4896457603.
Starting label pr__ei, seed 436380271, iteration 8, time: 2031.2234737873077, current best obj: -1347.4896457603.
Starting label pr__ei, seed 436380271, iteration 9, time: 2407.2813148498535, current best obj: -1347.4896457603.
Starting label pr__ei, seed 436380271, iteration 10, time: 2782.7337527275085, current best obj: -1347.4896457603.
Starting label pr__ei, seed 436380271, iteration 11, time: 3234.8114960193634, current best obj: -1347.4896457603.
Starting label pr__ei, seed 436380271, iteration 12, time: 3703.036559343338, current best obj: -1347.4896457603.
Starting label pr__ei, seed 436380271, iteration 13, time: 4154.853234767914, current best obj: -1347.4896457603.
Starting label pr__ei, seed 436380271, iteration 14, time: 4629.968616962433, current best obj: -1347.4896457603.
Starting label pr__ei, seed 436380271, iteration 15, time: 5286.605846643448, current best obj: -1347.4896457603.
Starting label pr__ei, seed 436380271, iteration 16, time: 6057.419344425201, current best obj: -1347.4896457603.
Starting label pr__ei, seed 436380271, iteration 17, time: 6954.370178937912, current best obj: -1347.4896457603.
Starting label pr__ei, seed 436380271, iteration 18, time: 7850.259720087051, current best obj: -1347.4896457603.
Starting label pr__ei, seed 436380271, iteration 19, time: 8762.246923208237, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 20, time: 9705.72835636139, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 21, time: 11057.286178827286, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 22, time: 12217.65893793106, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 23, time: 13420.650787353516, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 24, time: 14713.533910751343, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 25, time: 15931.228666067123, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 26, time: 17181.10362648964, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 27, time: 18540.89512681961, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 28, time: 19894.69204711914, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 29, time: 21338.57688999176, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 30, time: 22732.64278960228, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 31, time: 24139.95717573166, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 32, time: 25677.45873951912, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 33, time: 27182.730896949768, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 34, time: 28831.399796962738, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 35, time: 30408.7811524868, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 36, time: 32105.615801095963, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 37, time: 33803.86126089096, current best obj: -1334.72735672884.
Starting label pr__ei, seed 436380271, iteration 38, time: 35597.42206668854, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 39, time: 37396.7787694931, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 40, time: 39285.03404211998, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 41, time: 41155.86682868004, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 42, time: 43148.99762630463, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 43, time: 45084.37740635872, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 44, time: 47164.86833739281, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 45, time: 49178.01127624512, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 46, time: 51312.170323610306, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 47, time: 53469.13796329498, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 48, time: 55608.67755007744, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 49, time: 57871.79336953163, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 50, time: 60056.612109422684, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 51, time: 62299.70528006554, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 52, time: 64592.78621697426, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 53, time: 66924.54820084572, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 54, time: 69127.11731934547, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 55, time: 71377.89256811142, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 56, time: 73650.45914649963, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 57, time: 75973.78975701332, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 58, time: 78322.99519205093, current best obj: -1085.82061410853.
Starting label pr__ei, seed 436380271, iteration 59, time: 80708.17100095749, current best obj: -1085.82061410853.
