Starting label pr__ei, seed 485056307, iteration 0, time: 0.00015425682067871094, current best obj: -1789.46182028585.
Starting label pr__ei, seed 485056307, iteration 1, time: 198.71070551872253, current best obj: -1789.46182028585.
Starting label pr__ei, seed 485056307, iteration 2, time: 361.980082988739, current best obj: -1628.69110934562.
Starting label pr__ei, seed 485056307, iteration 3, time: 535.0843546390533, current best obj: -1628.69110934562.
Starting label pr__ei, seed 485056307, iteration 4, time: 716.407913684845, current best obj: -1628.69110934562.
Starting label pr__ei, seed 485056307, iteration 5, time: 911.9560070037842, current best obj: -1628.69110934562.
Starting label pr__ei, seed 485056307, iteration 6, time: 1117.9484915733337, current best obj: -1628.69110934562.
Starting label pr__ei, seed 485056307, iteration 7, time: 1341.2075281143188, current best obj: -1628.69110934562.
Starting label pr__ei, seed 485056307, iteration 8, time: 1658.8855469226837, current best obj: -1628.69110934562.
Starting label pr__ei, seed 485056307, iteration 9, time: 1996.6851048469543, current best obj: -1628.69110934562.
Starting label pr__ei, seed 485056307, iteration 10, time: 2342.611536502838, current best obj: -1628.69110934562.
Starting label pr__ei, seed 485056307, iteration 11, time: 2793.172150850296, current best obj: -1628.69110934562.
Starting label pr__ei, seed 485056307, iteration 12, time: 3249.2425665855408, current best obj: -1628.69110934562.
Starting label pr__ei, seed 485056307, iteration 13, time: 3773.9491369724274, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 14, time: 4309.0155165195465, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 15, time: 5080.918201446533, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 16, time: 5905.814438343048, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 17, time: 6744.240259408951, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 18, time: 7648.030026435852, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 19, time: 8568.508263587952, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 20, time: 9540.927631616592, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 21, time: 10887.87785410881, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 22, time: 12114.156079292297, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 23, time: 13345.863609313965, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 24, time: 14652.080851316452, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 25, time: 15986.223556041718, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 26, time: 17349.71337914467, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 27, time: 18752.202813863754, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 28, time: 20191.901717185974, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 29, time: 21652.956357479095, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 30, time: 23165.84517145157, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 31, time: 24749.162599802017, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 32, time: 26379.641456604004, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 33, time: 28032.924899578094, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 34, time: 29722.526353359222, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 35, time: 31446.842172145844, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 36, time: 33206.40659785271, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 37, time: 35008.16407704353, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 38, time: 36859.978404045105, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 39, time: 38756.22316741943, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 40, time: 40694.74079799652, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 41, time: 42675.38984799385, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 42, time: 44698.2504799366, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 43, time: 46761.01357746124, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 44, time: 48844.213227272034, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 45, time: 50990.01744174957, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 46, time: 53177.34125447273, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 47, time: 55394.35707569122, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 48, time: 57641.800589323044, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 49, time: 59927.295280218124, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 50, time: 62260.72684979439, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 51, time: 64638.242574453354, current best obj: -1202.45193971811.
Starting label pr__ei, seed 485056307, iteration 52, time: 67046.05370950699, current best obj: -1202.45193971811.
