Starting label pr__ei, seed 137698174, iteration 0, time: 0.00017595291137695312, current best obj: -1972.69198304183.
Starting label pr__ei, seed 137698174, iteration 1, time: 259.5966775417328, current best obj: -1972.69198304183.
Starting label pr__ei, seed 137698174, iteration 2, time: 460.9945271015167, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 3, time: 683.7129113674164, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 4, time: 920.9360225200653, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 5, time: 1161.7287788391113, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 6, time: 1427.634723186493, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 7, time: 1714.7375028133392, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 8, time: 2101.76478767395, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 9, time: 2528.657599210739, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 10, time: 2951.0483310222626, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 11, time: 3408.5076620578766, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 12, time: 3910.788501024246, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 13, time: 4462.594718456268, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 14, time: 5028.575256109238, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 15, time: 5764.71932888031, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 16, time: 6609.102048635483, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 17, time: 7538.227782726288, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 18, time: 8528.22733592987, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 19, time: 9532.20869755745, current best obj: -1266.69071927325.
Starting label pr__ei, seed 137698174, iteration 20, time: 10492.233879089355, current best obj: -1266.69071927325.
