Starting label pr__ei, seed 232437761, iteration 0, time: 0.0001609325408935547, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 1, time: 203.93491625785828, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 2, time: 388.1743459701538, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 3, time: 605.2619228363037, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 4, time: 798.4107859134674, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 5, time: 1035.3104884624481, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 6, time: 1280.5584151744843, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 7, time: 1546.7307527065277, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 8, time: 2006.5949637889862, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 9, time: 2479.2881984710693, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 10, time: 2974.110775232315, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 11, time: 3490.5636672973633, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 12, time: 4041.9723451137543, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 13, time: 4641.925650596619, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 14, time: 5305.759499788284, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 15, time: 6092.661869049072, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 16, time: 6904.638937950134, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 17, time: 7743.314083814621, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 18, time: 8713.71946644783, current best obj: -2452.20806480052.
Starting label pr__ei, seed 232437761, iteration 19, time: 9668.949500083923, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 20, time: 10639.49149608612, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 21, time: 11949.405501842499, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 22, time: 13096.395782232285, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 23, time: 14227.498115062714, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 24, time: 15434.624910354614, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 25, time: 16704.55451774597, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 26, time: 17983.976687431335, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 27, time: 19374.75201010704, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 28, time: 20752.442256450653, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 29, time: 22169.625000715256, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 30, time: 23690.13575911522, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 31, time: 25132.28760910034, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 32, time: 26705.23133444786, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 33, time: 28267.947274684906, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 34, time: 29915.83702659607, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 35, time: 31588.686152219772, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 36, time: 33263.3944838047, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 37, time: 35005.22480964661, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 38, time: 36755.57761621475, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 39, time: 38585.88906645775, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 40, time: 40398.44177079201, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 41, time: 42251.89051103592, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 42, time: 44139.59900712967, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 43, time: 46053.5913131237, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 44, time: 48014.85824084282, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 45, time: 50018.579060554504, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 46, time: 52096.11803460121, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 47, time: 54224.90820288658, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 48, time: 56393.008053064346, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 49, time: 58596.21494817734, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 50, time: 60875.326268434525, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 51, time: 63264.44506883621, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 52, time: 65706.82508397102, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 53, time: 68303.12155270576, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 54, time: 70627.94344806671, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 55, time: 72950.0885694027, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 56, time: 75305.98814487457, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 57, time: 77704.55587887764, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 58, time: 80127.6814212799, current best obj: -1414.82945745164.
Starting label pr__ei, seed 232437761, iteration 59, time: 82567.55963754654, current best obj: -1414.82945745164.
