Starting label pr__ei, seed 877862216, iteration 0, time: 0.00015473365783691406, current best obj: -3809.00507199694.
Starting label pr__ei, seed 877862216, iteration 1, time: 246.4208493232727, current best obj: -3809.00507199694.
Starting label pr__ei, seed 877862216, iteration 2, time: 456.839638710022, current best obj: -3809.00507199694.
Starting label pr__ei, seed 877862216, iteration 3, time: 693.4559991359711, current best obj: -3809.00507199694.
Starting label pr__ei, seed 877862216, iteration 4, time: 966.3870148658752, current best obj: -3809.00507199694.
Starting label pr__ei, seed 877862216, iteration 5, time: 1248.4979040622711, current best obj: -3809.00507199694.
Starting label pr__ei, seed 877862216, iteration 6, time: 1579.0579996109009, current best obj: -3809.00507199694.
Starting label pr__ei, seed 877862216, iteration 7, time: 1896.0012891292572, current best obj: -2582.52052140724.
Starting label pr__ei, seed 877862216, iteration 8, time: 2411.9132194519043, current best obj: -2582.52052140724.
Starting label pr__ei, seed 877862216, iteration 9, time: 2956.0453221797943, current best obj: -2582.52052140724.
Starting label pr__ei, seed 877862216, iteration 10, time: 3480.098748922348, current best obj: -2582.52052140724.
Starting label pr__ei, seed 877862216, iteration 11, time: 4098.624717950821, current best obj: -2488.47930363854.
Starting label pr__ei, seed 877862216, iteration 12, time: 4747.299508571625, current best obj: -2488.47930363854.
Starting label pr__ei, seed 877862216, iteration 13, time: 5417.131530761719, current best obj: -2488.47930363854.
Starting label pr__ei, seed 877862216, iteration 14, time: 6099.748967885971, current best obj: -1837.39543061167.
Starting label pr__ei, seed 877862216, iteration 15, time: 7013.894797325134, current best obj: -1837.39543061167.
Starting label pr__ei, seed 877862216, iteration 16, time: 8024.304913043976, current best obj: -1837.39543061167.
Starting label pr__ei, seed 877862216, iteration 17, time: 9191.96113538742, current best obj: -1837.39543061167.
Starting label pr__ei, seed 877862216, iteration 18, time: 10342.351018667221, current best obj: -1837.39543061167.
Starting label pr__ei, seed 877862216, iteration 19, time: 11519.897517442703, current best obj: -1837.39543061167.
Starting label pr__ei, seed 877862216, iteration 20, time: 12660.528248786926, current best obj: -1837.39543061167.
Starting label pr__ei, seed 877862216, iteration 21, time: 14086.289522409439, current best obj: -1678.13143966153.
Starting label pr__ei, seed 877862216, iteration 22, time: 15371.109332799911, current best obj: -1678.13143966153.
Starting label pr__ei, seed 877862216, iteration 23, time: 16724.871909618378, current best obj: -1656.53021755334.
Starting label pr__ei, seed 877862216, iteration 24, time: 18088.773492097855, current best obj: -1656.53021755334.
Starting label pr__ei, seed 877862216, iteration 25, time: 19503.541038036346, current best obj: -1656.53021755334.
Starting label pr__ei, seed 877862216, iteration 26, time: 20977.457832098007, current best obj: -1652.77851265179.
Starting label pr__ei, seed 877862216, iteration 27, time: 22457.30334186554, current best obj: -1652.77851265179.
Starting label pr__ei, seed 877862216, iteration 28, time: 24008.74942588806, current best obj: -1652.77851265179.
Starting label pr__ei, seed 877862216, iteration 29, time: 25578.710903167725, current best obj: -1601.08053472045.
Starting label pr__ei, seed 877862216, iteration 30, time: 27203.055997133255, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 31, time: 28862.940450906754, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 32, time: 30592.204539060593, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 33, time: 32354.78458547592, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 34, time: 34178.53035354614, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 35, time: 36000.90107512474, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 36, time: 37902.13470745087, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 37, time: 39827.36462378502, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 38, time: 41802.49188876152, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 39, time: 43815.37043714523, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 40, time: 45878.24842953682, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 41, time: 47989.95364308357, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 42, time: 50132.86555933952, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 43, time: 52294.061487436295, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 44, time: 54526.85353684425, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 45, time: 56783.76392865181, current best obj: -1312.68546525221.
Starting label pr__ei, seed 877862216, iteration 46, time: 59065.58456134796, current best obj: -1312.68546525221.
