Starting label pr__ei, seed 230758397, iteration 0, time: 0.00016069412231445312, current best obj: -1901.93844449293.
Starting label pr__ei, seed 230758397, iteration 1, time: 203.53314995765686, current best obj: -1901.93844449293.
Starting label pr__ei, seed 230758397, iteration 2, time: 367.8619418144226, current best obj: -1901.93844449293.
Starting label pr__ei, seed 230758397, iteration 3, time: 558.4133677482605, current best obj: -1901.93844449293.
Starting label pr__ei, seed 230758397, iteration 4, time: 738.6773076057434, current best obj: -1901.93844449293.
Starting label pr__ei, seed 230758397, iteration 5, time: 927.74511885643, current best obj: -1901.93844449293.
Starting label pr__ei, seed 230758397, iteration 6, time: 1126.1146388053894, current best obj: -1901.93844449293.
Starting label pr__ei, seed 230758397, iteration 7, time: 1333.1449246406555, current best obj: -1901.93844449293.
Starting label pr__ei, seed 230758397, iteration 8, time: 1676.732387304306, current best obj: -1612.3093377672.
Starting label pr__ei, seed 230758397, iteration 9, time: 2101.3993668556213, current best obj: -1612.3093377672.
Starting label pr__ei, seed 230758397, iteration 10, time: 2498.7346658706665, current best obj: -1612.3093377672.
Starting label pr__ei, seed 230758397, iteration 11, time: 2923.2800176143646, current best obj: -1612.3093377672.
Starting label pr__ei, seed 230758397, iteration 12, time: 3375.9434282779694, current best obj: -1612.3093377672.
Starting label pr__ei, seed 230758397, iteration 13, time: 3849.776855945587, current best obj: -1612.3093377672.
Starting label pr__ei, seed 230758397, iteration 14, time: 4338.57482790947, current best obj: -1612.3093377672.
Starting label pr__ei, seed 230758397, iteration 15, time: 5012.110763549805, current best obj: -1612.3093377672.
Starting label pr__ei, seed 230758397, iteration 16, time: 5797.722763538361, current best obj: -1612.3093377672.
Starting label pr__ei, seed 230758397, iteration 17, time: 6602.171780347824, current best obj: -1612.3093377672.
Starting label pr__ei, seed 230758397, iteration 18, time: 7449.761603116989, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 19, time: 8331.923267126083, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 20, time: 9265.795729875565, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 21, time: 10495.149458885193, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 22, time: 11582.18483877182, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 23, time: 12717.920229196548, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 24, time: 13868.271557331085, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 25, time: 15105.535462856293, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 26, time: 16503.627247095108, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 27, time: 17898.452011823654, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 28, time: 19312.24945473671, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 29, time: 20886.50469493866, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 30, time: 22392.8864672184, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 31, time: 23971.10500741005, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 32, time: 25482.24610352516, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 33, time: 27104.52863073349, current best obj: -1476.08503561216.
Starting label pr__ei, seed 230758397, iteration 34, time: 28680.789524555206, current best obj: -1476.08503561216.
