Starting label pr__ei, seed 603398318, iteration 0, time: 0.00019049644470214844, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 1, time: 254.13709163665771, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 2, time: 461.510901927948, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 3, time: 679.6339557170868, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 4, time: 913.7625920772552, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 5, time: 1158.5485911369324, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 6, time: 1473.1512868404388, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 7, time: 1801.4547989368439, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 8, time: 2182.2316620349884, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 9, time: 2584.012804746628, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 10, time: 3145.214469432831, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 11, time: 3734.9413816928864, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 12, time: 4351.695987701416, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 13, time: 5002.150410413742, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 14, time: 5672.790072441101, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 15, time: 6516.87528014183, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 16, time: 7445.614813089371, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 17, time: 8390.888807296753, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 18, time: 9384.202790021896, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 19, time: 10416.766112804413, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 20, time: 11471.18108844757, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 21, time: 12851.827088356018, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 22, time: 14106.274563789368, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 23, time: 15407.169605255127, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 24, time: 16765.335934638977, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 25, time: 18124.675439357758, current best obj: -1497.91911137746.
Starting label pr__ei, seed 603398318, iteration 26, time: 19564.76770377159, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 27, time: 21074.157175779343, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 28, time: 22565.454718351364, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 29, time: 24108.91623878479, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 30, time: 25682.83304166794, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 31, time: 27306.01340699196, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 32, time: 28987.139412879944, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 33, time: 30699.18909740448, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 34, time: 32426.298358678818, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 35, time: 34243.44677615166, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 36, time: 36047.44904565811, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 37, time: 37926.73079872131, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 38, time: 39811.8617246151, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 39, time: 41758.98065710068, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 40, time: 43716.68176102638, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 41, time: 45749.63295674324, current best obj: -1477.62383373931.
Starting label pr__ei, seed 603398318, iteration 42, time: 47822.0498316288, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 43, time: 49928.02768230438, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 44, time: 52033.05410671234, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 45, time: 54181.32408952713, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 46, time: 56443.06775522232, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 47, time: 58708.77059221268, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 48, time: 61055.026643276215, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 49, time: 63416.28488755226, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 50, time: 65893.83402752876, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 51, time: 68479.79352974892, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 52, time: 71205.48557043076, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 53, time: 73624.19201755524, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 54, time: 75818.49825906754, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 55, time: 78144.33890223503, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 56, time: 80452.3942246437, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 57, time: 82775.02516913414, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 58, time: 85171.4119374752, current best obj: -1418.78286053015.
Starting label pr__ei, seed 603398318, iteration 59, time: 87495.93702220917, current best obj: -1418.78286053015.
